页码链接,用户id,用户,用户名链接,来自用户名,发表日期,点赞量,转发量,评论数量,content,分词
https://weibo.com/ajax/statuses/searchProfile?uid=2087169013&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2087169013,法治日报,,,2023年09月23日 22:03,2,3,1,今晚，第十九届亚洲运动会开幕式在浙江杭州举行。一起见证杭州↓同爱同在同分享，相约杭州，为亚运健儿加油！,今晚 第十九届 亚洲 运动会 开幕式 浙江 杭州 见证 杭州 爱同 分享 相约 杭州 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2087169013&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2087169013,法治日报,,,2023年09月23日 19:59,6,5,2,杭州第19届亚运会今晚将拉开帷幕。裸眼3、数字点火、3双威亚…开幕式主创团队独家解读开幕式亮点、创意过程和背后故事！,杭州 亚运会 今晚 拉开帷幕 裸眼 数字 点火 双威亚 开幕式 主创 团队 解读 开幕式 亮点 创意 过程 背后 故事
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 21:36,265,1956,488,9月27日晚，中国女篮在杭州奥体中心体育馆迎来亚运会小组赛首个对手蒙古女篮。全场比赛，中国队掌控场上主动权，以101:46战胜对手，迎来开门红。29日，中国女篮将迎来小组赛第二个对手印度尼西亚女篮。,日晚 中国女篮 杭州 奥体中心 体育馆 迎来 亚运会 小组赛 首个 对手 蒙古 女篮 全场 比赛 中国队 掌控 场上 主动权 战胜 对手 迎来 开门红 中国女篮 迎来 小组赛 第二个 对手 印度尼西亚 女篮
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 21:34,65,824,248, 9月27日，在杭州亚运会男足1/8决赛中，中国亚运会队以1∶0击败卡塔尔队，成功晋级八强。中国队将在1/4决赛中对阵韩国队。,杭州 亚运会 男足 决赛 中国 亚运会 击败 卡塔尔 成功 晋级 八强 中国队 决赛 对阵 韩国队
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 21:08,303,2017,406,9月27日，杭州亚运会游泳比赛继续在杭州奥体中心游泳馆进行。由徐嘉余、覃海洋、张雨霏和杨浚瑄组成的中国队在男女混合4×10米混合接力决赛中，以3分37秒73的成绩夺冠并打破亚洲纪录！,杭州 亚运会 游泳 比赛 杭州 奥体中心 游泳馆 徐嘉余 海洋 张雨霏 中国队 男女 混合 混合 接力 决赛 成绩 夺冠 打破 亚洲纪录
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 19:49,212,872,389,杭州亚运会正在举行，万千目光聚焦浙江。亚运会与千年古城相遇，良渚遗址点亮文明之光，三味书屋依然书声琅…当传世名作遇见诗画浙江，将开启怎样的奇妙旅程？《·潮涌浙江》戳视频感受，今天看“浙”里！ ​,杭州 亚运会 万千 目光 聚焦 浙江 亚运会 千年 古城 相遇 良渚遗址 点亮 文明 三味书屋 依然 书声 传世 名作 遇见 诗画 浙江 开启 奇妙 旅程 潮涌 浙江 感受
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 19:48,78,1153,212, 9月27日，杭州亚运会游泳比赛继续在杭州奥体中心游泳馆进行。10米仰泳决赛，万乐天以59秒38的成绩夺冠，中国队另一名选手汪雪儿获得银牌。,杭州 亚运会 游泳 比赛 杭州 奥体中心 游泳馆 仰泳 决赛 乐天 成绩 夺冠 中国队 另一名 选手 雪儿 银牌
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 19:33,107,1787,263, 9月27日，杭州亚运会游泳比赛继续在杭州奥体中心游泳馆进行。中国队选手张雨霏以5秒86的成绩夺冠并打破赛会纪录。在上午的预赛中，张雨霏就以56秒20的成绩打破日本队选手池江璃花子保持的赛会纪录。,杭州 亚运会 游泳 比赛 杭州 奥体中心 游泳馆 中国队 选手 张雨霏 成绩 夺冠 打破 赛会 纪录 上午 预赛 张雨霏 成绩 打破 日本队 选手 池江璃 花子 赛会 纪录
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 17:52,969,14133,975,13岁的崔宸曦成为中国最年轻的亚运冠军，17岁的黄雨婷成为杭州亚运“三金王”，23岁的张博恒获得竞技体操男子个人全能冠军，一起看，闪发光的少年们，未来可期！ ​,崔宸 中国 年轻 亚运 冠军 黄雨婷 杭州 亚运 三金王 张博恒 竞技体操 男子 全能冠军 发光 少年 未来
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 17:11,424,6002,605, 9月27日，杭州亚运会竞技体操项目在黄龙体育中心体育馆继续进行。在当日进行的女子个人全能决赛中，中国选手左彤以总成绩53分排名第一，赢得金牌。,杭州 亚运会 竞技体操 黄龙 体育中心 体育馆 当日 女子 个人全能 决赛 中国 选手 左彤 总成绩 排名 第一 赢得 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 15:53,145,1392,299, 9月27日，在浙江宁波进行的杭州亚运会沙滩排球女子组决赛中，中国队组合薛晨/夏欣怡获得金牌，另一对中国组合王凡/董颉摘得铜牌。中国女子沙滩排球队实力强劲，这也是队伍继202、206、2010、2014、2018年折桂后荣膺亚运六连冠 ​,浙江 宁波 杭州 亚运会 沙滩排球 女子组 决赛 中国队 组合 薛晨 欣怡 金牌 一对 中国 组合 王凡 董颉 摘得 铜牌 中国 女子 沙滩排球 实力 强劲 队伍 折桂 荣膺 亚运 六连冠
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 15:22,459,9242,941, 9月27日，杭州亚运会滑板项目男子街式决赛在钱塘轮滑中心举行。经过轮次赛和大绝招两个阶段的比拼，中国选手张杰以总成绩231分赢得冠军，另一位中国选手苏建军收获铜牌。,杭州 亚运会 滑板 男子 街式 决赛 钱塘 轮滑 中心 轮次 赛和大 绝招 两个 阶段 比拼 中国 选手 张杰 总成绩 赢得 冠军 一位 中国 选手 建军 收获 铜牌
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 11:15,807,13108,1052, 9月27日，杭州亚运会滑板项目女子街式决赛在钱塘轮滑中心举行。经过两轮比赛角逐，中国选手崔宸曦赢得冠军，另一位中国选手曾文蕙收获银牌。,杭州 亚运会 滑板 女子 街式 决赛 钱塘 轮滑 中心 两轮 比赛 角逐 中国 选手 崔宸 赢得 冠军 一位 中国 选手 曾文蕙 收获 银牌
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 10:30,209,1914,477,9月27日，杭州亚运会射击项目在富阳银湖体育中心继续进行。在女子50米步枪三姿团体赛中，由韩佳予、夏思钰和张琼月组成的中国队夺得金牌。,杭州 亚运会 射击 富阳 银湖 体育中心 女子 步枪 团体赛 韩佳予 夏思钰 张琼 中国队 夺得 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月27日 08:16,380,1727,671,①游泳项目将产生7个冠军，“蝶后” 张雨霏和“蛙王” 覃海洋将联袂出战。②，期待赢得开门红。③，值得期待。更多精彩。继续为中国亚运健儿加油！ ​,游泳 冠军 张雨霏 蛙王 海洋 出战 期待 赢得 开门红 值得 期待 精彩 中国 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 22:56,2403,34702,2960,祝贺！亚运会国乒女团5连冠、男团8连冠。“你可以永远相信国乒”，不是相信国乒夺冠如探囊取物，而是相信拼搏的力量，相信坚持的意义。没有谁是天生的王者，致敬奋斗，加油！ ​,祝贺 亚运会 国乒 女团 连冠 男团 连冠 永远 国乒 国乒 夺冠 探囊取物 拼搏 力量 意义 天生 王者 致敬 奋斗 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 20:49,5653,67487,3917,9月26日，杭州亚运会乒乓球男团决赛。由王楚钦、樊振东和马龙组成的中国队以3-0击败由林钟勋、安宰贤和朴嫝贤组成的韩国队，取得八连冠。,杭州 亚运会 乒乓球 男团 决赛 王楚钦 樊振东 马龙 中国队 击败 林钟勋 安宰贤 韩国队 八连冠
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 19:46,18200,80451,6503,9月26日晚，杭州亚运会王者荣耀亚运版本决赛在杭州电竞中心进行，中国队以2:0战胜马来西亚队，赢得冠军。,日晚 杭州 亚运会 王者 荣耀 亚运 版本 决赛 杭州 中心 中国队 战胜 马来西亚队 赢得 冠军
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 16:48,2097,12440,1297,9月26日，杭州亚运会乒乓球女团决赛。由孙颖莎、陈梦和王曼昱组成的中国队以3-0击败由早田希娜、平野美宇和张本美和组成的日本队，取得五连冠。祝贺！,杭州 亚运会 乒乓球 女团 决赛 孙颖莎 陈梦 王曼昱 中国队 击败 田希娜 美宇 张本 美和 日本队 五连冠 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 15:00,337,7674,543, 杭州亚运会乒乓球女子团体决赛，中国队孙颖莎率先出战，3比1战胜日本队的早田希娜。四局比分：1-6、12-10、8-1、1-9。陈梦、王曼昱继续加油！ ​,杭州 亚运会 乒乓球 女子 团体 决赛 中国队 孙颖莎 率先 出战 战胜 日本队 田希娜 四局 比分 陈梦 王曼昱 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 14:00,288,2616,379,9月25日，48岁的体操传奇名将丘索维金娜再战亚运会，以资格赛第五晋级跳马单项决赛。曾经，她为患白血病的儿子而战，现在她为自己而战。致敬！丘索维金娜，加油！你已是传奇。 ​,体操 传奇 名将 丘索维 金娜 再战 亚运会 资格赛 第五 晋级 跳马 单项 决赛 白血病 儿子 致敬 丘索维 金娜 加油 传奇
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 11:57,909,12814,1520, 9月26日，杭州亚运会10米气步枪混合团体，中国射击队盛李豪/黄雨婷组合夺得金牌。之前的资格赛上，中国队组合以634环的资格赛成绩晋级金牌战，打破亚洲纪录和赛会纪录。,杭州 亚运会 气步枪 混合 团体 中国 射击队 盛李豪 黄雨婷 组合 夺得 金牌 资格赛 中国队 组合 资格赛 成绩 晋级 金牌 打破 亚洲纪录 赛会 纪录
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 08:25,599,4015,762,射击女孩黄雨婷比赛时挂了只“熊猫”、亚运现代五项赛马场有《富春山居图》、观众自发为未到边运动员加油…杭州亚运赛场内外，那些意料之外的惊喜，那些鼓舞人心的“彩蛋”，总能打动人心！，哪个画面让你印象深刻？ ​,射击 女孩 黄雨婷 比赛 熊猫 亚运 现代五项 赛马场 富春山 居图 观众 自发 未到 运动员 加油 杭州 亚运 赛场 内外 意料之外 惊喜 鼓舞人心 彩蛋 打动 人心 画面 印象 深刻
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月26日 07:41,584,3125,1121,①下午2点；晚上7点中国队韩国队，期待。②15:0，竞技体操男子个人全能决赛将打响，期待“全能王”张博恒闪耀体操场。更多精彩，一起为中国亚运健儿加油！ ​,下午 晚上 中国队 韩国队 期待 竞技体操 男子 个人全能 决赛 打响 期待 全能王 张博恒 闪耀 体操 精彩 中国 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月25日 21:48,821,7970,937,杭州亚运会开幕，跟随音乐的节奏，为中国亚运健儿加油！今天起至10月8日，带话题发布视频或照片，秀出你的舞姿，！,杭州 亚运会 开幕 跟随 音乐 节奏 中国 亚运 健儿 加油 起至 话题 发布 照片 舞姿
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月25日 21:01,303,3234,464,9月25日，杭州亚运会体操女子资格赛暨团体决赛。由张欣怡、左彤、章瑾、虞琳敏、唐茜靖组成的中国队赢得冠军，成功卫冕。,杭州 亚运会 体操 女子 资格赛 团体 决赛 欣怡 左彤 章瑾 虞琳敏 唐茜靖 中国队 赢得 冠军 成功 卫冕
https://weibo.com/ajax/statuses/searchProfile?uid=1699432410&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1699432410,新华社,,,2023年09月27日 21:27,487,6903,1452, 9月27日，在杭州亚运会男足比赛首轮淘汰赛上，中国男足亚运队1:0战胜卡塔尔队，晋级八强。,杭州 亚运会 男足 比赛 首轮 淘汰赛 中国男足 亚运 战胜 卡塔尔 晋级 八强
https://weibo.com/ajax/statuses/searchProfile?uid=2803301701&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2803301701,人民日报,,,2023年09月25日 20:43,233,2622,439,9月25日晚，杭州亚运会游泳比赛女子20米个人混合泳。中国队选手余依婷以2分07秒75的成绩夺冠并打破赛会纪录，该项目亚洲纪录保持者叶诗文获得银牌。,日晚 杭州 亚运会 游泳 比赛 女子 混合泳 中国队 选手 余依婷 成绩 夺冠 打破 赛会 纪录 亚洲纪录 保持者 诗文 银牌
https://weibo.com/ajax/statuses/searchProfile?uid=1699432410&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1699432410,新华社,,,2023年09月27日 21:08,347,2461,228,#中国队男女4×10米混接力破亚洲纪录#在27日进行的杭州亚运会游泳比赛中，中国队获得男女4×10米混合泳接力金牌，并以3分37秒73的成绩打破亚洲纪录！张雨霏、覃海洋、徐嘉余、杨浚瑄​,中国队 男女 接力 亚洲纪录 杭州 亚运会 游泳 比赛 中国队 男女 混合泳 接力 金牌 并以 成绩 打破 亚洲纪录 张雨霏 海洋 徐嘉余
