content,emotion_scroe,emotion_type,主题概率,主题类型
关键采了不知道去哪卖，这个些很硬的又不能当菜吃，所以就没人采了,0.005370716051120716,neg,"[(0, 0.063958324), (1, 0.80339855), (2, 0.063567), (3, 0.069076076)]",1
别说这些东西了，金蟾花当地人好多都不认识，他们还说有毒呢？还劝我别采来吃怕把我毒死了,0.019691005684311258,neg,"[(0, 0.05043752), (1, 0.053072404), (2, 0.8460453), (3, 0.050444737)]",2
有阿魏菌吗？,0.5,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我们这赤色的灵芝好多,0.5163778626228829,neu,"[(0, 0.08387473), (1, 0.74690527), (2, 0.08554669), (3, 0.083673336)]",1
烂木头疙瘩 我们家里太多了,0.034160069590484454,neg,"[(0, 0.08701871), (1, 0.23568901), (2, 0.5926733), (3, 0.08461899)]",2
我只敢吃紫灵芝，树舌灵用来看,0.04190547575166803,neg,"[(0, 0.12504408), (1, 0.62342006), (2, 0.12630582), (3, 0.12523003)]",1
没有桑黄差评,0.054305154751723816,neg,"[(0, 0.12513325), (1, 0.12512864), (2, 0.1250954), (3, 0.6246427)]",3
红伞伞，白杆杆，吃完一起躺板板。躺板板睡棺棺，然后一起埋山山。埋山山哭喊喊，全村都来吃饭饭，吃饭饭有伞伞，全村一起躺板板,0.9999681960024334,pos,"[(0, 0.12529375), (1, 0.61648023), (2, 0.13295676), (3, 0.12526925)]",1
上次在山上捡到一个紫灵芝，被我爷爷奶奶说不值钱的，所以值钱吗,0.029713063551494945,neg,"[(0, 0.051917836), (1, 0.84705406), (2, 0.05080684), (3, 0.0502213)]",1
樟树根部长了一块透明玉石一样的树舌（无柄），不知道有什么作用？,0.012199936294403857,neg,"[(0, 0.042607345), (1, 0.043861777), (2, 0.044444077), (3, 0.8690868)]",3
现在是在学中药学了,0.9138414254755378,pos,"[(0, 0.62466955), (1, 0.12512535), (2, 0.12509115), (3, 0.12511392)]",0
不了解以为没用,0.19465906787417286,neg,"[(0, 0.13146004), (1, 0.12518468), (2, 0.61818546), (3, 0.12516983)]",2
我一袋紫灵芝丢阳台那,0.03063968671987294,neg,"[(0, 0.12504408), (1, 0.62342227), (2, 0.12630367), (3, 0.12523)]",1
分不出来,0.2816840814155931,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我统一成为“灵芝”,0.6552476304899219,pos,"[(0, 0.086423375), (1, 0.74633634), (2, 0.083770916), (3, 0.08346934)]",1
哎，昨天在山上发现一大片革耳和枫树菌,0.7684682445678,pos,"[(0, 0.04170028), (1, 0.8738774), (2, 0.042141683), (3, 0.042280585)]",1
云芝能直接煲水喝吗？,0.32733397566974287,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
光以为灵芝有用，原来这么多都有用啊,0.35019701930439173,neg,"[(0, 0.08467639), (1, 0.74711204), (2, 0.084788166), (3, 0.083423406)]",1
云芝（云韵）这么黑,0.8264863294811723,pos,"[(0, 0.12514472), (1, 0.6201804), (2, 0.12511821), (3, 0.12955666)]",1
荔枝树长的灵芝有毒吗,0.2673264094671691,neg,"[(0, 0.083382055), (1, 0.74441296), (2, 0.0876169), (3, 0.08458812)]",1
长知识了，好喜欢这样的讲解,0.9978849535035453,pos,"[(0, 0.08817201), (1, 0.7275587), (2, 0.08764803), (3, 0.09662135)]",1
我家后院有一个想灵芝的东西结果过今天没了,0.31484902189090724,neg,"[(0, 0.063164815), (1, 0.79814726), (2, 0.06726797), (3, 0.07141996)]",1
这些个可以泡酒喝,0.361626356737361,neg,"[(0, 0.61530745), (1, 0.12534724), (2, 0.13408847), (3, 0.12525682)]",0
我老婆生病那会我去山上采了很多紫灵芝,0.31829174151058537,neg,"[(0, 0.06252946), (1, 0.8112124), (2, 0.06285059), (3, 0.063407525)]",1
只有紫灵芝,0.11395766471726465,neg,"[(0, 0.12504409), (1, 0.623417), (2, 0.12630883), (3, 0.12523007)]",1
南方灵芝和树舌灵芝有啥区别？,0.4340424679039291,neg,"[(0, 0.05078418), (1, 0.17913803), (2, 0.7185925), (3, 0.051485285)]",2
这种树舌我们一片樟树林里多的要命尤其是砍过的樟树底下好多好大个的，还以为是没用的东西，主播这个树舌有什么用？,0.0016729597197928658,neg,"[(0, 0.0425334), (1, 0.043596737), (2, 0.8713748), (3, 0.042495064)]",2
树舌灵芝一般说的是平盖灵芝，比较大特别北方比较多，南方灵芝没有平盖灵芝大，边缘比较圆，而且生长时间一般一两年，药用价值也有区别。,0.22399648192125943,neg,"[(0, 0.025260046), (1, 0.02725452), (2, 0.92190665), (3, 0.025578799)]",2
樟树上的是什么菌,0.8020859269935734,pos,"[(0, 0.12549433), (1, 0.12520798), (2, 0.6182238), (3, 0.13107394)]",2
还有棺材菌,0.4031452926172929,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
枯松干上长的红树菌可以用么？,0.21789145747791683,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
灵芝怎么用,0.5,neu,"[(0, 0.12504408), (1, 0.6234215), (2, 0.12630443), (3, 0.12523001)]",1
收购吗？,0.9230769230769229,pos,"[(0, 0.12512183), (1, 0.125144), (2, 0.12510304), (3, 0.6246311)]",3
第二个炖腊牛肉天下无敌，其他味道怎么样不知道,0.23509354604297528,neg,"[(0, 0.7450616), (1, 0.08704701), (2, 0.08381746), (3, 0.084073916)]",0
我们这的没人要,0.3955160773446883,neg,"[(0, 0.12506667), (1, 0.1296702), (2, 0.12504807), (3, 0.62021506)]",3
烂木菌,0.1536269048121338,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
除了灵芝 我们统称为老木菌,0.46733752714083676,neu,"[(0, 0.06461738), (1, 0.81008476), (2, 0.062720016), (3, 0.06257784)]",1
这么多种干嘛没看到我摘的哪种,0.2473176467344106,neg,"[(0, 0.08493654), (1, 0.08340536), (2, 0.7482645), (3, 0.08339364)]",2
我家乡多得很，没有人要。,0.9466102613074693,pos,"[(0, 0.7345842), (1, 0.09311609), (2, 0.08574464), (3, 0.08655506)]",0
枫树灵芝山上处处都是,0.9947750781108017,pos,"[(0, 0.06252779), (1, 0.81177795), (2, 0.06285185), (3, 0.062842384)]",1
我还不知道这个是药用的，我们都用来生火取暖,0.2403095243773381,neg,"[(0, 0.12512521), (1, 0.12515445), (2, 0.12689386), (3, 0.62282646)]",3
这些都可以吃吗,0.5437474952136978,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
有的能吃，有的不能吃哦,0.35546955836142813,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
哇塞！我居然只认识一个,0.11612000630954722,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
能吃？,0.518716577540107,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
都是药用的，一般都配的。,0.5239933029842487,neu,"[(0, 0.12512521), (1, 0.12515445), (2, 0.12689279), (3, 0.6228276)]",3
昨天看见许多菌，就是不认识,0.46129851141031863,neu,"[(0, 0.12513848), (1, 0.62464225), (2, 0.1251024), (3, 0.12511687)]",1
我家这多了,0.6062992125984256,pos,"[(0, 0.08337417), (1, 0.08411124), (2, 0.083510935), (3, 0.7490037)]",3
我就想知道什么树上长的，可以用,0.8666335506516689,pos,"[(0, 0.12508959), (1, 0.13413388), (2, 0.12508285), (3, 0.6156937)]",3
这些我在山里都见过,0.2726129617436316,neg,"[(0, 0.12749156), (1, 0.12509261), (2, 0.6201219), (3, 0.12729394)]",2
不要乱吃,0.3306008387492684,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
哇，涨见识了，原来我家捡的的两大朵叫裂迭灵芝，这货是干什么用的？,0.6851072729120656,pos,"[(0, 0.06255169), (1, 0.80305743), (2, 0.06299648), (3, 0.07139439)]",1
桑黄呢？,0.46683318401695784,neu,"[(0, 0.12513298), (1, 0.12512857), (2, 0.12509532), (3, 0.62464315)]",3
这些我从小看到大，总觉得没什么用。,0.7498789731686142,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
你收吗？我给你留着，家乡很多,0.7075564605892591,pos,"[(0, 0.12988856), (1, 0.6163947), (2, 0.12856399), (3, 0.12515275)]",1
我去年在山里捡到过一颗小小的紫灵芝拿回家包排骨汤好苦呀,0.38667289110073866,neg,"[(0, 0.04259518), (1, 0.17603286), (2, 0.73861283), (3, 0.042759154)]",2
我去，我们老家那儿那么多，没人要,0.6264531262500799,pos,"[(0, 0.083759144), (1, 0.09126819), (2, 0.08392191), (3, 0.7410507)]",3
我看到的是拿棍打烂了因为我云南太多了，搞得我其他好吃的菌子都不长,0.022311682445450898,neg,"[(0, 0.053530984), (1, 0.84541863), (2, 0.05024618), (3, 0.050804228)]",1
你好，我们这里有野生红灵芝，黄灵芝,0.348657369630467,neg,"[(0, 0.06545604), (1, 0.3463676), (2, 0.06535085), (3, 0.52282554)]",3
柳树上有，不知道有没有药用价值,0.48144892996151345,neu,"[(0, 0.06562969), (1, 0.06345198), (2, 0.8070409), (3, 0.06387737)]",2
去年采了大树舌灵芝,0.5186378553536649,neu,"[(0, 0.06389914), (1, 0.8092284), (2, 0.063745715), (3, 0.06312669)]",1
请问一下松树上的树舍有用吗？我看到好大一朵,0.44065710108370226,neg,"[(0, 0.0417263), (1, 0.044060517), (2, 0.042680047), (3, 0.8715331)]",3
有的树上生有像灵芝的，我们叫它老木菌，那个能吃吗,0.7930563718950108,pos,"[(0, 0.0631021), (1, 0.8095133), (2, 0.06271252), (3, 0.06467206)]",1
好多在野外见过 不敢採怕有毒,0.1417450566550622,neg,"[(0, 0.051315162), (1, 0.05289987), (2, 0.8453419), (3, 0.050443064)]",2
怎么判断灵芝的好坏呢？,0.6091811050691165,pos,"[(0, 0.08341627), (1, 0.742908), (2, 0.090206474), (3, 0.08346924)]",1
品种不一样药用价值也不同，一般只要没发霉虫蛀的就可以。,0.012564447782937416,neg,"[(0, 0.7367634), (1, 0.08675732), (2, 0.089616455), (3, 0.08686281)]",0
只认识紫灵芝有用，但不知怎么用,0.040902140281421584,neg,"[(0, 0.08467899), (1, 0.74711055), (2, 0.084787086), (3, 0.0834234)]",1
裂褶菌我们云南叫白参,0.3964106981518566,neg,"[(0, 0.61923623), (1, 0.13062605), (2, 0.12505324), (3, 0.12508447)]",0
我家山上到处都是 没人要,0.3218782508750525,neg,"[(0, 0.062544316), (1, 0.21506329), (2, 0.06308498), (3, 0.6593074)]",3
认可,0.7555555555555554,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我以前从非洲带回来两个灵芝，那边没有一点污染,0.2800500086264499,neg,"[(0, 0.050823048), (1, 0.06608126), (2, 0.83158803), (3, 0.051507603)]",2
干枯的松树上的像灵芝叫什么，看着像树舌，但颜色带红,0.557391895397293,pos,"[(0, 0.042462453), (1, 0.8718203), (2, 0.04278757), (3, 0.0429297)]",1
柳树上半圆白色的是什么？能吃吗？,0.7394438237195623,pos,"[(0, 0.74372435), (1, 0.087005466), (2, 0.08580374), (3, 0.08346644)]",0
除了灵芝 其他的在农村都能拿来烧火煮饭,0.07168208622527883,neg,"[(0, 0.06546121), (1, 0.7881129), (2, 0.07497015), (3, 0.07145581)]",1
我看着，除灵芝以外，都差不多,0.5668992310821912,pos,"[(0, 0.08336873), (1, 0.7494812), (2, 0.0837284), (3, 0.08342166)]",1
感觉我小时候砍柴时丢了一个亿,0.39225759767628543,neg,"[(0, 0.08360025), (1, 0.08361671), (2, 0.74359185), (3, 0.089191206)]",2
全是不值钱的,0.07070079901944948,neg,"[(0, 0.0866161), (1, 0.7326384), (2, 0.09359551), (3, 0.08714992)]",1
我有一个紫灵芝，五六十年了，爷爷给我的，还有一块东阿阿胶，八十多年了,0.14196874629921707,neg,"[(0, 0.06260391), (1, 0.8109329), (2, 0.06271788), (3, 0.06374532)]",1
你收吗，我给你邮寄去,0.013301427020160905,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
不认识，统一喊老木菌,0.5459103357506533,neu,"[(0, 0.08816571), (1, 0.7449853), (2, 0.0834171), (3, 0.08343195)]",1
那个树舌灵芝点火可以烧很久,0.1886778896317074,neg,"[(0, 0.08473779), (1, 0.7414837), (2, 0.087644495), (3, 0.08613404)]",1
南方树舌多少钱一斤,0.05658474498976729,neg,"[(0, 0.06457297), (1, 0.2999781), (2, 0.56959665), (3, 0.065852284)]",2
桑黄和桦树茸为啥没有,0.03896097717388802,neg,"[(0, 0.083893515), (1, 0.08338935), (2, 0.08337309), (3, 0.74934405)]",3
我有野生紫灵芝一枚,0.29427758645206614,neg,"[(0, 0.0838403), (1, 0.73185235), (2, 0.084055886), (3, 0.10025144)]",1
野生灵芝捡到过,0.6371775518569153,pos,"[(0, 0.08384031), (1, 0.7319455), (2, 0.084055774), (3, 0.10015839)]",1
哦，原来有这么多名字。我家有好几种。都是野生的。都不知道卖到哪儿。,0.5041586897762729,neu,"[(0, 0.052072145), (1, 0.050535224), (2, 0.05266293), (3, 0.8447297)]",3
松树上的有用吗,0.7340353970441817,pos,"[(0, 0.08343687), (1, 0.7453338), (2, 0.08341084), (3, 0.0878185)]",1
最后一个我家原来有一个小点，不知道有撒用后来丟了,0.3349508842357871,neg,"[(0, 0.12505691), (1, 0.12759219), (2, 0.12553519), (3, 0.6218157)]",3
赤灵芝我们这边多,0.2308283396275872,neg,"[(0, 0.12504409), (1, 0.62341434), (2, 0.12631148), (3, 0.1252301)]",1
福建南平我家乡国家公园山上多，就是没人采，因为不知道有啥用,0.7260527472217726,pos,"[(0, 0.042121027), (1, 0.8723179), (2, 0.042276636), (3, 0.04328444)]",1
多少钱一斤？,0.053856240043543724,neg,"[(0, 0.12618682), (1, 0.61939895), (2, 0.1269031), (3, 0.12751114)]",1
云芝可以食用吗？,0.8747456063585672,pos,"[(0, 0.08538414), (1, 0.41210058), (2, 0.41354236), (3, 0.08897291)]",2
属于药用菌一般配药用，用于肝病比较多。,0.8916289043432333,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我有三个红灵芝，野生的,0.4286787515193118,neg,"[(0, 0.062761754), (1, 0.8063424), (2, 0.0628522), (3, 0.06804359)]",1
多少年的有药效？,0.9080625693741743,pos,"[(0, 0.1252597), (1, 0.61674905), (2, 0.13277991), (3, 0.12521139)]",1
蛇床也叫野茴香、野胡萝卜，它是伞形科蛇床属一年生草本植物。它结的果实就是大名鼎鼎的蛇床子。#野生植物 #蛇床 #蛇床子 #植物科普 @抖音自然 @抖音小助手,0.9999095288109033,pos,"[(0, 0.3802373), (1, 0.025716763), (2, 0.57074624), (3, 0.023299692)]",2
吓我一跳，第一眼我以为我买到胡萝卜假种子了,0.8494901613770381,pos,"[(0, 0.80922896), (1, 0.06284248), (2, 0.06331233), (3, 0.06461624)]",0
稀奇古怪的美食之白花蛇草水！我先喷为敬！#浙里嗨一夏 #浙江美好推荐官 ,0.8945428477427045,pos,"[(0, 0.74434626), (1, 0.08684022), (2, 0.08529094), (3, 0.08352262)]",0
小时候挖过它的根吃,0.8111313796348367,pos,"[(0, 0.12577899), (1, 0.12582278), (2, 0.62009645), (3, 0.12830178)]",2
植物庄园的棱镜草和霸王龙KO黑暗巨人僵尸 心奇爆龙战车玩具故事,0.9981113545962904,pos,"[(0, 0.06452531), (1, 0.8055759), (2, 0.06470105), (3, 0.06519772)]",1
清洗哪里！讲重点！,0.4334192115304484,neg,"[(0, 0.083444335), (1, 0.08726762), (2, 0.08341518), (3, 0.74587286)]",3
刺龙苞出来了，全员出动打野菜，五一你来打野菜不？#阿布的若丁山 #五一超会玩计划 ,0.004605762278019232,neg,"[(0, 0.08739945), (1, 0.74553674), (2, 0.083658725), (3, 0.08340506)]",1
以前路边很多，现在很少看到了，都被卖绝种了,0.7359767162960572,pos,"[(0, 0.12884894), (1, 0.61629725), (2, 0.12626629), (3, 0.12858751)]",1
猪毛菜这个名字来源于《种子植物名称》，主要因其叶像猪毛可以食用而得名。#猪毛菜 #野菜 #我的乡村生活 @抖音自然,0.7712452989122338,pos,"[(0, 0.9224825), (1, 0.025541157), (2, 0.02632591), (3, 0.02565043)]",0
我们叫他水芹菜,0.08411711530810817,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
被本蜈蚣精偏爱的个性暗黑宝贝鞋子！面对它们臣妾雀食做不到雨露均沾#好物分享 #鞋 #小众 ,0.29855910370347605,neg,"[(0, 0.051733676), (1, 0.8442127), (2, 0.05399566), (3, 0.05005794)]",1
这不香菜长老了？,0.4083691566093781,neg,"[(0, 0.1251048), (1, 0.12514272), (2, 0.12662826), (3, 0.6231242)]",3
国槐是豆科槐属的乔木，它的全身都是宝。俗语说的好“门前一棵槐不是招宝就是进财”，咱们在这个季节可以采收它的花蕾来炒制槐米茶。#槐米 #槐花 #槐米茶 #国槐 @抖音自然 @抖音小助手,0.9613590178546225,pos,"[(0, 0.88924897), (1, 0.036812294), (2, 0.03625264), (3, 0.037686095)]",0
这个好臭的，我们这叫也红萝卜,0.16619515076907942,neg,"[(0, 0.12523699), (1, 0.12520759), (2, 0.62436557), (3, 0.12518989)]",2
芝麻的种子有黑白之分，取油以白者为胜，服食以黑着为良。芝麻的叶子也有很高的价值，可以用来做凉拌菜下芝麻叶面条等。#芝麻 #芝麻叶 #黑芝麻 #白芝麻 @抖音自然,0.0012263083589462154,neg,"[(0, 0.91278356), (1, 0.028652607), (2, 0.028366463), (3, 0.030197367)]",0
小时候特别讨厌它的味道,0.8584462399822191,pos,"[(0, 0.061117508), (1, 0.050770447), (2, 0.8335782), (3, 0.05453383)]",2
垂序商陆，在路边千万不要让孩子去吃它，有毒！  #植物  #科普  #商陆  #大自然  #胭脂   #有毒 ,0.00829027500826629,neg,"[(0, 0.041007865), (1, 0.88276047), (2, 0.039287876), (3, 0.036943823)]",1
"我喜欢闻它嫩叶的味道
",0.2856975271277419,neg,"[(0, 0.07527324), (1, 0.063302755), (2, 0.06396672), (3, 0.79745734)]",3
茵陈是选用的绵茵陈，红枣干也是熟的，搭配在一起喝的口感非常好。#茵陈红枣茶 #茵陈,0.9797905575891239,pos,"[(0, 0.08347879), (1, 0.08856764), (2, 0.7444828), (3, 0.08347077)]",2
这个好臭的，以前小的拉肚子，我妈摘嫩叶给我吃，味特大,0.0006149580927305998,neg,"[(0, 0.12514848), (1, 0.12514837), (2, 0.12510529), (3, 0.6245979)]",3
黄荆五叶的多见，三叶的少见，七叶的更为稀少。农村懂它价值的人视它为一宝，它的价值更是厉害了。#黄荆 #黄荆盆景 #黄荆子 #我的乡村生活 @抖音自然 @抖音小助手,0.025583130871021265,neg,"[(0, 0.92358434), (1, 0.02562417), (2, 0.02546672), (3, 0.025324749)]",0
因为他的味道问起来像马尿，所以我们 叫 马虽芹,0.028694072119209713,neg,"[(0, 0.620805), (1, 0.12540232), (2, 0.12646921), (3, 0.1273235)]",0
怪奇面条 蟑螂人偷吃我煮的面，结果我煮的是打虫药！ 桃子精解说,0.10428400009543126,neg,"[(0, 0.6129231), (1, 0.12529978), (2, 0.12522335), (3, 0.13655376)]",0
这个草叫黄老薅,0.6341310335572596,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
嫩的时候蒸来吃,0.46626288369152447,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
自从有了抖音 我发现小时候家乡所有的野草野花都是中药,0.811497204183525,pos,"[(0, 0.03905857), (1, 0.039146356), (2, 0.88469976), (3, 0.037095316)]",2
这就是野萝卜，到处都是,0.3186120005361087,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
这个花好臭,0.10407728467804811,neg,"[(0, 0.12530077), (1, 0.12534572), (2, 0.13661972), (3, 0.61273384)]",3
功效你不说清楚 总让人感觉缺了什么,0.6950830387248143,pos,"[(0, 0.088953964), (1, 0.084952936), (2, 0.08729345), (3, 0.73879963)]",3
洁尔阴成份就有蛇床子,0.8257423368251959,pos,"[(0, 0.12515824), (1, 0.61990356), (2, 0.12729025), (3, 0.1276479)]",1
清洗什么,0.2500000000000001,neg,"[(0, 0.12508166), (1, 0.12509365), (2, 0.12507491), (3, 0.6247497)]",3
和香菜花好像,0.5341811548398582,neu,"[(0, 0.08443635), (1, 0.08339591), (2, 0.08694481), (3, 0.7452229)]",3
农村大把的,0.6462976406390717,pos,"[(0, 0.13690624), (1, 0.13902286), (2, 0.13000712), (3, 0.5940638)]",3
我小时采过这个卖钱,0.03186440794215872,neg,"[(0, 0.08817797), (1, 0.088339195), (2, 0.7328914), (3, 0.09059146)]",2
小时候放羊 经常摘一大颗 然后把花头上花掐掉 花头上的细茎 插上益母草的花  可好看了,0.148652228198479,neg,"[(0, 0.042435806), (1, 0.042049095), (2, 0.87282676), (3, 0.042688347)]",2
清洗哪里？,0.2500000000000001,neg,"[(0, 0.12508164), (1, 0.1250936), (2, 0.1250749), (3, 0.62474984)]",3
这草小时候经常见到。一条蛇也没见到,0.9788025010112757,pos,"[(0, 0.0646742), (1, 0.06425312), (2, 0.8081021), (3, 0.062970586)]",2
