内容,主题概率,主题类型
东京 酒店 干净 程度 没得说 服务 京都 威斯汀 干净 宽敞 满意 大阪 第一 酒店 吓人 很重 烟味 床上用品 起毛 地毯 黑脏脏 快捷酒店 设施 明白 四星级 标示 希望 好好 确认,"[(7, 0.9690221)]",7
住宿 条件 预定 不符 房间 空调 冷气 暖气 冻得 要死,"[(0, 0.9155514)]",0
机票 时间 酒店 住宿 时间 酒店 之外 可惜 剩下 满意 酒店 位置 客服 不错 下次 选择,"[(1, 0.9453723)]",1
机票 时间 不太好 套餐 推荐 景点 地方 酒店 机票 服务 管家 服务 回复,"[(3, 0.93366313)]",3
真的 无力 携程 办事 能力 真的 失望 失望 失望 订单 告诉 不用 过境 回程 机场 不让 飞机 解决 花钱 回程 电话录音 勒令 回国,"[(0, 0.1693662), (4, 0.7949117)]",4
行程 总体 满意 去程 航班 安排 强烈建议 换掉 两段 行程 之间 时间 太短 差点 第二段 飞机 心惊胆战,"[(0, 0.9483974)]",0
携程 默认 酒店 升级成 国际 五星 购物 景点,"[(5, 0.8968034)]",5
携程 机票 权利 更改 携程 改签 携程 微信 私人 客服 交钱 小时 在线 交完 搭理 感觉 蒸发 打电话 发消息 售后 电话 不通 留言 催促 耐心 等待 十天 实在 办法 航空公司 改好 携程 电话 真的 不要脸 签证 日期 办法 改签 携程 朋友 慎重 交完 死活 差点 回不来 小心,"[(3, 0.98064667)]",3
携程 尝试 退订 返程 机票 未果 日本 客服 未能 退票 流程 烦请 最终 结算 返还 返程 机票 谢谢,"[(3, 0.9511039)]",3
新宿 华盛顿 酒店 日本 装修 被褥 迪士尼 酒店 不错 行程 套餐 价格 紧俏 不好 选好 支付 售罄 客服 帮定 半天 没订 答应 优惠 最终 不了了之 定好 提供 证据 通话 凭证 证明 答应 优惠 浪费时间 成本 经验 单独 比价 网站 单独 定机,"[(7, 0.9778722)]",7
客观 讲定 酒店 地理位置 挺好 入住 迪士尼 酒店 比较满意 新宿 格拉斯 酒店 房间 实在 太小 房间内 打开 拉杆箱 困难 航空 回程 正好 遇上 恶劣 天气 飞机 延误 小时 尽力 做好 补偿 善后事宜 同行 小伙伴 评价 日本 要订,"[(0, 0.9755553)]",0
携程 标明 出发地 机场 航站楼 订单 上写 羽田机场 一号 航站楼 发现 国际 航站楼 延误 飞机 肯定 携程 希望 携程 提供 酒店 机场 之间 公共交通 方案 心想 搭售 接送 服务,"[(0, 0.9690389)]",0
国内游 携程 第一次 携程 国外 本来 日本 东京 迪士尼 门票 迪士尼 海洋馆 门票 日本 补交 费用 进门 日本 送机 服务 回国 提示信息,"[(7, 0.9596031)]",7
满意 酒店 服务 第一天 晚上 东京湾 酒店 网上 第二天 迪士尼 陆地 门票 麻烦 酒店 前台 帮忙 打印 大堂 经理 愉快 提供 第二天 迪士尼 海洋 门票 酒店 打印 大堂 经理 酒店 打印机 明明 前一天 晚上 办公桌 打印机 打印 指出 打印机 位置 谎称 打印 火大 昨天 大堂 经理 发到 邮箱 打印 不行 回答 原因 楼下 便利店 打印 昨天 情况 便利店 名片 发到 名片 办公 邮箱 愉快 服务 体验 满嘴 谎话 希望 携程 酒店 交涉 两天 评价 携程 回复 我会 酒店 邮件 岗位 影响 游客 心情 酒店 房间 电水壶 态度 冷漠 大堂 经理 名片 携程,"[(3, 0.9900124)]",3
新宿 华盛顿 酒店 一家 三口 宝宝 房间 太小 感觉 单人间,"[(5, 0.9155551)]",5
下次 携程 信群 导游 向导 给予 客观 建议 推荐 推销 私货 体验 下次 携程,"[(5, 0.93807673)]",5
旅行 第一次 太熟 携程 领队 解答 携程 贴心 酒店 满意 携程 服务 很棒 每次 出行 携程 预订 信任 选择,"[(7, 0.9535612)]",7
建议 北京 接送 合作 稍微 实在 夏天 司机 舍得 空调,"[(2, 0.27638057), (4, 0.6456772)]",4
东京 兼并 起码 累死,"[(0, 0.014295514), (1, 0.014295518), (2, 0.0142956795), (3, 0.014295496), (4, 0.014295514), (5, 0.814158), (6, 0.014295566), (7, 0.014295584), (8, 0.014295518), (9, 0.014295501), (10, 0.014295528), (11, 0.0142955035), (12, 0.014295546), (13, 0.01429552)]",5
多年 第一次 携程 订机票 酒店 特别 不好 体验 客服 生成 订单 告知 要加 早餐 金额 支付 临行 发现 生成 订单 早餐 录音 承认 失误 补交 费用 套餐 根本无法 确认 费用 明细 交涉 携程 同意 承担 责任 早餐 费用 打到 账户 支付 第二段 酒店 早餐 第一段 酒店 现场 支付 到达 发现 第一段 费用 儿童 费用 第二段 单独 支付 孩子 早餐 回来 客服 孩子 早餐 孩子 费用 一同 加进去 含义 儿童 收费 儿童 收费 告知 成人 吃饭 孩子 不吃 没想到 多年 携程 差劲 业务 来定 机票 酒店,"[(12, 0.9891998)]",12
开心 送机 满意 主动 信息 送机 机场 登机 剩下 半小时 时间 差点 误机,"[(13, 0.9336596)]",13
本次 携程 自由 失望 明明 记得 迪斯尼 酒店 早饭 开房 早饭 拿不出 当天 证据 只能 哑巴亏 差评 肯定 逃不了 当天 一日游 成行 只能 取消 原因 携程 晚上 酒店 迪斯尼 酒店 酒店 一日游 接送 低级 错误 携程 专业 旅游 公司 一家 头部 企业 审核 客户 审核 富士山 上五 合目 出钱 大巴 当初 一日游 介绍 季节 适合 富士山 看不到 携程 赚钱 一日游 提供商 控制能力 建章 大佬,"[(7, 0.9857046)]",7
每次 出去玩 首选 携程 不尽人意 插曲 付款 不到 专项 客服 人员 解答 疑问 迪士尼 门票 台湾 护照 辗转 好几个 客服 告知 影响 说不出 原因 忐忑 心情 行程 单发 几次 完整 希望 售后 专项 人员 解答 一如既往 携程 接送 师傅 特别 飞机 自取 西瓜 小孩 耽误 一点 时间 本来 很着急 接机 师傅 原地 贴心 送机 师傅 早早 酒店 门口 等待 行李 整整 大箱 零零碎碎 袋子 路上 还给 讲讲 有趣 事情 超级 大赞 辛苦,"[(7, 0.9872713)]",7
机酒 的说 产品 附加 商品 建议 附加 产品 自助游 接机 司机 送机 司机 迟到 富士山 一日游 导游 极差 中午 强制 消费 一家 价格 菜品 饭店 上午 河口 阴天 富士山 遮住 全团 抱怨 下午 天晴 泡温泉 富裕 一个半 小时 观赏 河口 千米 提出 包车 导游 态度强硬 拒绝 等于 白去 富士山 希望 再订 一日 格拉斯 地处 繁华 新宿 连续 几天 下雨 好看 浅口 布鞋 袜子 湿透 冬天 感觉 真的 一言难尽,"[(9, 0.98653895)]",9
总体 不错 航班 太晚 回来 华盛顿 酒店 实在 太小 搞笑,"[(4, 0.91557014)]",4
出行 预订 仓促 携程 预订 满意 迪士尼 真的 没玩够 酒店 环境 房间 酒店 餐饮 不错 第二站 酒店 发现 想升 订满 升级 体验 一把 小房间 接送 司机 不错 送机 加长 五座 两厢车 真的 四件 行李 真的 办法 安排 送机 时因 路上 堵车 司机 约定 时间 还好 路上 状况 司机 开得 很快 耽误 整体 订单 比较满意 携程 解释 送机 车辆 预订 车辆 不符 谢谢,"[(13, 0.9852569)]",13
超级 回程 机票 套餐 行李 套餐 机场 捷星 行李 日元 套餐 分明 行骗 去程 每人 公斤 行李 免费 回程 旅游 套餐 骗过 下次 投诉 行李 重量 退签 分明 服务 内容 套餐 内容 内容 放在 退签 地方 超级,"[(0, 0.97555953)]",0
季节 没了 池袋 酒店 房间 太小 大床 夫妻俩 孩子 没法 第一天 晚上 只能 脚底 凳子 放脚 第二天 老公 酒店 单独,"[(10, 0.955772)]",10
总体 携程 出票 修改 几次 订单 携程 提醒 酒店 确认 携程 单子 上有 号码 第一个 酒店 单子 第二个 酒店 查不到 京王 酒店 不错 新宿 出行 提前 预约 接驳 迪斯尼 带回 酒店,"[(2, 0.9709733)]",2
客观 赘述 事实 酒店 性价比 希尔顿 很小 新宿 王子 大酒店 希尔顿 天堂 王子 大饭店 双床 房床 大床 房床 孩子 没法 受罪 酒店 房间内 水壶 指定 楼层 楼层 高层 中国 泰国人 爱国 真的 夜里 两点 哇啦哇啦 孩子 第二个 包车 点儿 赶上 台风 降到 成田 迫降 羽田 导致 办法 接机 微信 管家 服务 小时 告诉 打车 票据 日本 期间 携程 客服 打电话 漫游 告诉 费用 承担 理赔 机场 协商 证明书 日本 英语 日语 回来 满意 回来 携程 客服 告诉 平安保险 电话 理赔 毛病 鼻子 有瘾 不行 客服 下午 回电 接到 电话 漫游 打电话 热情,"[(7, 0.9900089)]",7
迪士尼 两座 乐园 富士山 东京 上野 东物园 会馆 学生 食堂 值得 携程 游记 机酒 票务 服务 此行 便利 节省 时间,"[(7, 0.95573753)]",7
特别 两次 酒店 客服 很好 旅行 携程,"[(7, 0.883916)]",7
酒店 订错 两个 人间 两个 人间 日本 酒店 人数 收费 酒店 协商 费用,"[(2, 0.93366)]",2
行程 来回 两个 机场 酒店 很远 一点,"[(5, 0.8839169)]",5
自助 小时 导游 没什么 咨询 业务 回复,"[(3, 0.8839135)]",3
选择 冲绳 北边 一日游 感觉良好 免除 乘车 等候 麻烦 供应商 发现 美的 服务 携程 客服 服务,"[(7, 0.94533974)]",7
酒店 牛奶 热销 晚上 酒店 边上 餐厅 好吃 宝宝 停不下来 美丽 水族馆 下次 要住 美国 包车 挺远 要近 小时 路程,"[(5, 0.955759)]",5
日航 服务 真的 小朋友 礼物 大阪 新阪 酒店 东京 格拉斯 酒店 推荐 交通 便捷 房间 大小 日本 地方 不错 格拉斯 高层 双床 洗脸池 卫生间 洗澡间 分开 卫生间 浴缸 很大 泡温泉 大阪 要大 两个 酒店 服务 中文 客服 下次 选择 纯属 感受,"[(7, 0.9778816)]",7
特别 推荐 酒店 自助 入住 家庭 洗衣机 电冰箱 做饭 餐具 淋浴房 暖房 功能 烘干 衣服 离心 繁华 地段 地铁 酒店 干净 大阪 必订 酒店,"[(6, 0.9628446)]",6
台风 航班 取消 携程 服务 并未 提前 通知 无人 回复 未能 改签 主动 官网 申请 退票 没收 退款 延期 设备 携程 无关 服务 难再,"[(3, 0.9628435)]",3
行程 安排 不好 安排 航班 耗费 时间 去时 一早 出发 晚上 大坂 回程 凌晨 二点 飞机 晚上 机场 大坂 东京 新干线 时间 浪费 路上 行程 日本 五晚 行程 安排 不合理 订机票 酒店 合理安排 时间 价格 携程 便宜,"[(4, 0.97556055)]",4
携程 服务 不错 台风 原因 航班 取消 行程 被迫 推迟 携程 帮忙 酒店 退还 全程 顺利,"[(7, 0.9453638)]",7
非常感谢 携程 度假 售后 客服 陈敏敏 晚上 解决 行程,"[(7, 0.9071088)]",7
便宜 飞机 时间段 客服 行李 再三 确认 公斤 箱子 机场 只能 再三 确认 机场 翻箱倒柜 感受,"[(7, 0.9453545)]",7
携程 经历 真的 满意 从来不 差评 真的 忍受 个差 评给 提个醒 购买 行程 有个 签证 邮寄 签证 看清楚 行程 拒签 携程 签证 旅行社 拒签 价钱 肯定 旅行社 淘宝 办法 携程 购买 携程 签证 材料 年收入 十万 携程 人员 年收入 不到 十万 递上去 连办 谈不上 拒签 拒签 这件 客服 沟通 半个 一点 发现 漏洞 说完 真的 意识 截图 截图 证据 携程 补偿 块钱 解决 这件 接受 办法 投诉 淘宝 一家 旅行社 很快 签证 携程 便宜 签证 携程 别家 能办 携程 损失 块钱,"[(7, 0.9886699)]",7
转机 比较满意 日本 拉面 大众 点评 推荐 仁者见仁 智者见智 大阪 确实 值得,"[(7, 0.9285255)]",7
一站式 购买 分开 人性化 开票,"[(0, 0.011910249), (1, 0.011910103), (2, 0.011910077), (3, 0.01191016), (4, 0.011910086), (5, 0.011910125), (6, 0.011910231), (7, 0.0119101815), (8, 0.011910093), (9, 0.011910155), (10, 0.8451682), (11, 0.01191012), (12, 0.01191016), (13, 0.011910079)]",10
携程 忠实 用户 真的 失望 信任 国内 航空公司 选择 选择 国际航空 特地 选择 声誉 很好 日本 航空 托运 发现 东方航空 解释 航空 共享 影响 行程 东航 失望透顶 坐在 飞机 延误 小时 架飞机 电视 那种 电影 打发 时间 耳机 孩子 小时 影响 心情 延误 影响 原本 安排 行程 回来 携程 解释 客服 说发 机票 邮件 上有 小括号 承运 航空 东航 订单 详情 看不到 承运 两个 预定 订单 日本 航空 订单 确认 无误 仔细 邮件 文字游戏 投诉 再也 回应 朋友 提个醒 文字游戏 戏弄,"[(0, 0.8791305), (5, 0.11040674)]",0
愉快 出游 开心 几天,"[(0, 0.014286484), (1, 0.014286559), (2, 0.014286552), (3, 0.014286586), (4, 0.014286489), (5, 0.014286536), (6, 0.014286524), (7, 0.014286522), (8, 0.014286558), (9, 0.814275), (10, 0.014286541), (11, 0.014286517), (12, 0.014286579), (13, 0.014286519)]",9
产品 不错 一家人 出游 省心 酒店 只能 凑合 卫生 房间 真的 很小 入住 国人 半夜 走廊 喊来喊去 感觉 国内 酒店 喧哗 无奈 隔音 真的,"[(0, 0.9628443)]",0
入住 晚上 真的 晚上 入住 恭喜 航班 起飞 携程 旅游 所订 产品 小心 一不小心 对不起 付出 很大 代价 打破 认知 常识 占便宜 擦亮眼睛 谨记 拥有 多年 经营 经验 公司 赔本生意 办法 挣到 一点 聪明 团队 结论 携程 小心 小心 看清楚 包括 小字 小字 最最 关键 客服 就别 就当 排气 事实 不符 补充 一句 为准 只能,"[(0, 0.9834114)]",0
总体 感受 字差 两个 三个 真心 第一点 客服 服务态度 旅行 途中 回不来 电话 携程 客服 寻找 解决 方法 一句 看着办 办法 机票 回来 携程 客服 协商 解决问题 客服 人员 霸气 回复 没法 解决 携程 回复 携程 想要 客服 解决问题 客服 解决 代表 携程 最终 答复 事情 解决 电话 霸气 电话 客服部 代表 电话 协商 原先 一人 赔偿 赔偿 再三 告诉 携程 第二点 旅游 套餐 有个 东京 四天 三晚 第三天 晚上 住宿 凌晨 飞机 第二天 晚上 退房 第三天 房费 是付 矛盾 某人 携程 在手,"[(7, 0.98894)]",7
不错 游玩 时间 太短 天三晚 路上 耽误 东京 第一天 晚上 飞机 晚点 成田 机场 机场 巴士 只能 坐地铁 地铁 酒店 班车 赶不上 只能 一半 地铁 酒店 第二天 凌晨 两点,"[(8, 0.9690417)]",8
朋友 出去玩 新阪 酒店 位置 交通 两天 房间 巨小 打开 行李箱 地方 第一天 住园 酒店 免费 升级 房间 总得来说 很好 自由 只能 点评 行程 安排 规划,"[(0, 0.21580288), (11, 0.7524451)]",11
路线 孩子 日本 交通 便利 环球 影城 酒店 京都 丽嘉 酒店 不错 特别 要说 大阪 皇冠 假日酒店 特意 加钱 酒店 入住 失望 房间 双床 态度 大阪 推荐 皇冠 假日,"[(7, 0.96903557)]",7
差劲 体验 酒店 特别 不好 客服 沟通 确认 解决 倒霉 再也 不用 携程 出游 酒店 一分 多余 客服,"[(7, 0.9511209)]",7
购买 机票 酒店 自由 京都 房间 很小 无窗 裝修 还行 离京 地点 大阪 房间 裝修 地上 行李箱 地方 唯一 好处 交通 梅田 站旁 隔壁 机场,"[(11, 0.96427834)]",11
满意 旅行 酒店 航班 中途 一点 携程 服务 电话 第一次 日本 小伙伴 酒店 尺寸,"[(7, 0.93807817)]",7
刚刚 庆幸 选择 香港 出发 赶上 台风 罗莎 登陆 大阪 行程 缩减 临时 变更 携程 工作人员 通知 帮忙 修改 行程 退还 费用 特别 值得 航班 酒店 提前 预订 确实 节省 费用 行程 喜好 选择 特别 人性化 值得 推荐,"[(7, 0.97618073)]",7
前一天 航班 取消 等待 预定 全天 再也 消息 微信 通知 电话 通知 预定 状态 答应 准信 回复 主动 打电话 没用 航空公司 第二天 早上 告知 不到 航班 块钱 打发 重定 告诉 来回 定去 客服 说不 早上 不求 订票 提早 通知 说到做到 难么 全程 转接 答应 分钟 回电 回电 独特 物理 空间 分钟 分钟 解决问题 售后 热线 烫手山芋 店大欺客 售后 乘客 理解 天气 原因 订票 中介 真的 订票 动作,"[(7, 0.9863354)]",7
遭遇 疫情 家里人 生病 携程 热心 改签 非常热心 疫情 持续 出行 机票 迟迟 客服 几天 回复,"[(3, 0.94535583)]",3
酒店 没选 携程 提供 两个 酒店 适合 点评 人说 代购 晚上 果断 酒店,"[(10, 0.9336596)]",10
京都 感觉 酒店 京都 班车 班车 走走 分钟 不到 交通 酒店 星级 很好 下次 入住 大阪 感觉 第一天 住宿 感觉 酒店 梅田 地铁 汽车旅馆 超级 感觉 特别 隔音 隔壁 声音 小孩子 不知 回答 第二天 一间 终于 性价比 不好 旁边 艾美,"[(5, 0.97734636)]",5
携程网 安排 酒店 位置 京都 酒店 条件 服务态度 大阪 位置 特别,"[(7, 0.92261255)]",7
出行 台风 机场 停飞 携程 工作人员 努力 协调 飞机 航班 入住 酒店 改期 行程 愉快,"[(2, 0.3647997), (7, 0.58161443)]",7
景福宫 韩国 中秋 假日 门票 免费 退还 差价,"[(7, 0.8967379)]",7
超级 超级 环节 链子 省心 交通 下次 旅行 携程 预订,"[(3, 0.9155491)]",3
酒店 小孩 大人 二十多 清潔 還是 設備 冷氣 冷氣 風口 滿滿 灰塵 冷氣 房間 明白 甚麼 程會 推薦 酒店 失望 愉快 旅程 推薦 二十年 最差 酒店,"[(4, 0.96559954)]",4
