内容,主题概率,主题类型
昆明 西山 风景区 华亭寺 太华寺 三清 龙门 景点 唐代 称为 碧鸡山 元明 称之为 太华山 因其 昆明 城西 百姓 习惯 西山 西山 公园 地铁站 公路 慢慢 上山 美的 滇池 景色 西山 缆车 有意思 下山 略过 滇池 欣赏 滇池 美景,"[(2, 0.9796587)]",2
交通 位置 西山区 地铁 号线 各路 公交 直达 开车 两个 停车场 每辆 小时 小时 一元 假设 西山 小时 停车场 划算 西山 景区 大巴车 来回 单边 特别 划算 喜欢 爬山 徒步 推荐 理由 美食 观光 一体 山脚下 花街 特色小吃 数不胜数 山脚 能量 补充 西山 情侣 分手 挑战 特色 体验 男朋友 出发 徒步 西山 栈道 设计 符合 人性化 一会儿 爬坡 一会 下坡 路上 小商店 凳子 休息 爬下来 男朋友 路上 玉兰 大华 神秘 自助 冰淇淋 味道 不错 下午 终于 龙门 周中 售票 两个 外面 滇池 全景 确认 西山 分手 放心 景色 舒服,"[(1, 0.07836237), (2, 0.9156668)]",2
西山 昆明 逛逛 下午 下午 西山 上看 滇池 顺光 方向 拍照 更好 缆车 体验 风景 时间 爬山 山路 公里 玩完 越野跑 淡季 包揽 缆车 舒适 缆车 转弯 算是 特色,"[(1, 0.97295254)]",1
下头 三个 小时 日出 保安 指到 更本 看不到 日出 迎曦亭 凌虚阁 地方 一路上 厕所 可怜 喝水 地方 推荐 日出 下图 迎曦亭,"[(0, 0.8402607), (1, 0.1352578), (2, 0.012392619), (3, 0.012088917)]",0
被困 山中 出不来 日出 会花 半条命,"[(0, 0.036530837), (1, 0.03623542), (2, 0.89107573), (3, 0.036157984)]",2
云南 昆明 打卡 昆明 滇池 国家 风景 名胜区 西山 景区 滇池 旁边 海鸥 春域 肯定 错过 乘坐 开放式 登山 缆车 远眺 风景秀丽 滇池 全景 微风 不燥 阳光 正好 冲着 一登龙门 身价百倍 名气 登高望远 远眺 滇池 沾沾龙气 缆车 上山 一段 楼梯 龙门 电瓶车 下山 沿路 风景秀丽 蓝天白云 鸟语花香 空气清新 旅游 旺季 游客 当天 雨水 洗礼 楼梯 穿着 球鞋 重重 摔了一跤 小心 楼梯 一步 扶手,"[(0, 0.7030866), (2, 0.28849018)]",0
索道 坐完 门票 索道 慢慢 坐电 频车 累死 错开 周末 高峰期 一点 老年 团太 排队 有时候 太久 昆明 舒服 景色 后悔,"[(0, 0.73435444), (1, 0.24133968), (2, 0.011851656), (3, 0.012454223)]",0
门票 当心 确认 价格 同意 扫码 买票 门票 想想 售票员 晚上 网络 退款 第二次 扫码 付款 第二笔 二十元 现场 退款 售票员 同意 网络 退款 计算机 比比 查账 发现 转账 少退 现金,"[(2, 0.9753397)]",2
西山 地铁 景区 买票 景区 售票员 买票 不累 先是 大巴 龙门 景区 门口 索道 上到 龙门 电瓶车 门口 大巴 回来 走回头路 一圈 大巴 往返 龙门 景区 门票 龙门 索道 单程 电瓶车 单程 西山 索道 那种 露天 排队 时间 小时 终点 提示 拍照 好看 一张 滇池 索道 那种 包厢 索道 聂耳 博物馆 转转 国歌 历史 凌虚阁 观景 道观 山顶 滇池 景色 不错 原路 石路 栈道 路程 爬上去 分钟 比索 稍微 一点 体力 腿脚 不好 忽略 龙门 斜前 下方 标注 亭子 路上 标注 殊途同归 往下走 龙门 香拜 香火 鼎盛 石阶 摩崖 石刻 有个 地方 石碑 龙门 景区 人员 拍照 石碑 之间 拍照 收费 倒数 第三张 龙门 凤凰 顺路 孝牛泉 索道 往返 往回 上山 当初 索道 地方 电瓶车 龙门 一路 顺路 下山 不错 电瓶车 下车 地方 往前 一点 大巴 下山 地方 换乘 车站 纪念品 小商店 大巴 茶马 花街 东西 地铁 回讲 路线 轻松 体力 时间 浪费 路上 外加 建议 雨衣,"[(1, 0.66910386), (2, 0.08782062), (3, 0.24128452)]",1
缆车 滇池 风景 真的 池水 碧绿 山青水秀 有个 网红 打卡 昆明,"[(0, 0.022077378), (1, 0.022450866), (2, 0.9331928), (3, 0.022278974)]",2
组织 管理 混乱 一帮 大爷 景点 忽悠 提成 出租车 司机 导致 承载能力 人流 积压 落地 昆明 第一个 景点 昆明 面向全国 游客 窗口,"[(0, 0.011417871), (1, 0.011437279), (2, 0.011411486), (3, 0.96573335)]",3
乘坐 索道 搭乘 山顶 一路上 俯瞰 滇池 美不胜收 湖水 波光粼粼 山峦起伏 景色 心旷神怡 山顶 游览 神庙 感受 浓厚 文化氛围 香烛 缭绕 神像 庄严 古老 庙宇 体验 一份 宁静 虔诚 不仅如此 品尝 云南 特色小吃 小锅 米线 细滑 米线 搭配 鲜美 汤底 配料 一种 美味 享受 昆明 收获 满满 滇池 西山 景区 壮丽 景色 传统 文化 美食 留下 难忘 回忆 期待 踏上 美丽 土地 探索 更多 风景 故事,"[(1, 0.5426316), (2, 0.44954816)]",1
好多好多 没来 西山 这回 真的 步行 爬上去 感觉 大山 呼吸 新鲜空气 摆脱 上班 劳累 猫猫 农家乐 黄焖 真的 太大份 两个 吃不完 云南 真的,"[(0, 0.011279742), (1, 0.9666859), (2, 0.011336575), (3, 0.010697777)]",1
西山 公园 风景区 适合 周末 身心 放松 亲子 游玩 感受 大自然 风景 爬山 释放 压力 释放 生活 工作 愉快 游玩 设施 登上 龙门 一览 滇池 风景 美色 门口 茶马 花街 优惠 美食,"[(1, 0.7411725), (2, 0.24271463)]",1
滇池 边上 西山 俯瞰 昆明 全貌 森林 茂密 空气清新 环境 索道 下山,"[(0, 0.020138638), (1, 0.02052427), (2, 0.9391913), (3, 0.020145753)]",2
风景 龙门 景区 红衣服 看似 正规 工作人员 进门 验票 红衣服 跟上 讲解 景区 免费 讲解员 多长 心眼,"[(0, 0.014228137), (1, 0.01438751), (2, 0.014325123), (3, 0.95705926)]",3
套票 块钱 提前 大众 点评 订票 优惠 路线 滇池 缆车 西山 风景区 入口 西山 滇池 缆车 旅游 大巴 走路 景区 入口,"[(0, 0.011870728), (1, 0.344641), (2, 0.0124399075), (3, 0.6310484)]",3
园区 套票 索道 上山 电车 一路 索道 园区 工作人员 态度,"[(0, 0.022981772), (1, 0.023634732), (2, 0.023483993), (3, 0.9298995)]",3
滇池 大梗 红嘴鸥 缆车 西山 风景区 高处 景色 美的 聶耳 昆明 西山 瞻仰,"[(0, 0.572513), (1, 0.019697282), (2, 0.3890587), (3, 0.018731007)]",0
条路 地铁站 稍微 一点 爬上去 半个 小时 多汗 适合 运动 收费 缆车 建议 东西 爬山,"[(0, 0.017815707), (1, 0.8356416), (2, 0.016423464), (3, 0.13011919)]",1
全部都是 凌霄阁 网上 凌霄阁 打卡 日落 日落 一座 挡住 只能 早上 日出 好像 龙门石窟 门票 朋友 门票 好累 走到 龙门 不累 龙门 凌霄阁 楼梯 不行 第一次 多路 下山 一路 发现 电动车 路上 好多 电动车 开车 地铁 拉票 凌霄阁 车票 三四个 小时 夸张 最多 大巴 龙门 不用 冤枉钱,"[(1, 0.36510816), (2, 0.62377614)]",2
西山 像是 间断 造型 特别 风景 索道 分钟 西山 龙门 景区 分钟 西山 聂耳 真的 游览 价值 山上 昆明 全景 感觉 漂亮,"[(0, 0.011421707), (1, 0.011756101), (2, 0.964981), (3, 0.011841143)]",2
体验 过程 有点累 值得 半夜 三点 起床 四点 出发 山顶 赶到 日出 真的 特色 体验 乘坐 索道 滇池 看着 水天一色 风儿 摇晃 攀升 西山 上看 西山 公园 如茵 看着 美丽 自然风光 别提 舒服 交通 乘坐 大巴车 索道,"[(1, 0.5560721), (2, 0.43013856)]",1
提前 网上 套票 包含 门票 景区 双程 环保 大巴 单程 龙门 索道 单程 电瓶车 第二天 开车 游客 中心 停车场 停完 几十米 环保 大巴 乘坐 大巴 几站 索道 站点 下车 索道 山顶 后往 步行 一路 一路 石刻 道观 庙宇 值得 打卡 龙门 回到 电瓶车 简单 午餐 米粉 味道 不错 电瓶车 大巴 下山 步行 距离 四十分钟 样子 路段 略略 陡峭 整体 算是 值回 票价,"[(2, 0.45734206), (3, 0.5341413)]",3
海埂 公园 海鸥 海鸥 发现 季节 记得 做好 索道 西山 拍照 收费 滇池 多年 前变 污染,"[(0, 0.015425372), (1, 0.015887529), (2, 0.9534284), (3, 0.015258658)]",2
去过 晚上 散步 风水 绿色 旁边 写字 许愿 一张 第二年 发现 收走 失落 冬天 一群 可爱 海鸥 昆明 特色 面包 蜂拥而上 朋友 喜欢,"[(0, 0.92438364), (1, 0.010908914), (2, 0.010990361), (3, 0.053717088)]",0
很棒 体验 南京 出差 闲暇 之余 老婆 滇池 西山 景区 游玩 停车 买票 便捷 工作人员 告诉 买票 安排 时间 行程 索道 风景 推荐 昆明 西山 景区,"[(1, 0.35470486), (2, 0.6255543), (3, 0.010034189)]",2
全国 著名 名胜古迹 风景区 滇池 龙门 沿途 华亭寺 太华寺 花街 玉兰 聂耳 终点 西山 龙门 游客 景区 景区 大巴 接送 栈道 步行 自驾车 开进 景区 市区 景区 门口 公交 地铁 景区 空气清新 宜人 林木 苍翠 景色 秀丽 龙门 眺望 滇池 今人 心旷神怡,"[(0, 0.71829134), (3, 0.26905164)]",0
外省人 一日游 游览 西山 小时 索道 滇池 总计 花费 时间 小时 地铁 西山 公园 地铁站 附口 打车 西山 公园 北门 花街 乘坐 景区 大巴 西山 龙门 景区 入口 观光车 上山 龙门 索道 下山 游览 龙门 景区 最高点 凌虚阁 选择 观光车 上山 观光车 步行 上山 分钟 龙门 索道 下行 步行 分钟 到达 凌虚阁 节省 体力 方法 绝大多数 选择 龙门 索道 上山 索道 步行 分钟 凌虚阁 步行 下山 到达 观光车 下行 乘车 龙门 景区 入口 对面 滇池 索道 滇池 索道 游览 海埂 大坝 方案 购买 西山 门票 龙门 景区 大巴 龙门 景区 单程 观光车 单程 索道 西山 滇池 单程 索道,"[(3, 0.9919997)]",3
几次 家人 朋友 老公 每次 心态 特别 喜欢 山上 雪莲 好吃 便宜 一大,"[(0, 0.019634094), (1, 0.68690675), (2, 0.27495173), (3, 0.018507397)]",1
昆明 西山区 标志性 景区 睡美人 西山,"[(0, 0.039627343), (1, 0.037300628), (2, 0.8854907), (3, 0.037581265)]",2
一路 湿地 公园 地方 林荫 太阳 直射 真的,"[(0, 0.02866762), (1, 0.91256016), (2, 0.030230949), (3, 0.028541284)]",1
走走 不錯 鳥瞰 昆明 不過 那個 免費 生肖,"[(0, 0.9126492), (1, 0.029530982), (2, 0.02909395), (3, 0.02872589)]",0
西山 过程 真的 日出 几天 下雨 没抱 下午 往上爬 过程 欣赏 滇池 爬到 山顶 小时 西山 上坡 危险 下雨天 注意安全 烟雾 缭绕 滇池 不错 期待 下次 见到 日出,"[(2, 0.97280264)]",2
下雨 美丽 风景 打折 西山 两个 选择 爬山 电动车 各有不同 景色 时间 步行 上山 缆车 骗上去 恐高 没事 奶奶 滇池 可惜 一路上 几个 朝代 文化 遗迹 总体 不错,"[(1, 0.97293526)]",1
凉快 风景迷人 舒适 惬意 夏天 真是太,"[(0, 0.038434885), (1, 0.038572792), (2, 0.7306672), (3, 0.1923251)]",2
剧情 抓马 入戏 自然 痛快 公交 地铁 播音 小姐姐 提示 西山 森林公园 路上 几个 皮肤 黝黑 小腿 肌肉 紧致 大哥 当作 假想敌 一口气 分钟 竞赛 观景 平台 愤怒 封心 压制 血脉 路上 垃圾 叔叔 阿姨 可爱,"[(2, 0.97840637)]",2
西山 景区 俯瞰 滇池 景点 爬山 上山 一个多 小时 索道 地方 狭窄 只能 环境 天然 氧吧 面有 很多很多 寺庙 人文 古迹,"[(0, 0.011844452), (1, 0.012580948), (2, 0.71081024), (3, 0.2647644)]",2
风景秀丽 龙门 滇池 海埂 公园 往返 索道 单人 块钱 价格 缆车 线路 跨过 滇池 一段 上山 路程 西山 搭乘 索道 上山 步行 下山 石阶 吃力 攀爬 时间 能量 补充,"[(1, 0.9733623)]",1
距离 市区 地铁 直达 打车 分钟 景区 门口 地铁 出口 全程 步行 登顶 亭子 小时 风景 树荫 晴天 地方 滇池 全貌 适合 周末 出行,"[(0, 0.010650547), (1, 0.46738708), (2, 0.01102681), (3, 0.51093554)]",3
西山 国家 公园 缆车 山腰 门票 索道 山顶 一路上 一段 风景 树草 季节 有点儿 理解 原因 一段 靠近 滇池 风景 下山 途径 龙门石窟 电瓶车 缆车 全程 缆车 省力 一览 滇池 全景 空气 不错 令人 神清气爽,"[(1, 0.28736967), (2, 0.37568676), (3, 0.32913223)]",2
交通 打车 市区 十多分钟 游客 中心 大巴 路线 西山 索道 索道 危险 索道 山顶 一路 往下走 龙门 下山 滇池 索道 滇池 风景 不错 风景 风景 绝美 山上 太冷 做好 防晒,"[(1, 0.7233376), (3, 0.259586)]",1
龙门 景区 风景 不错,"[(0, 0.051388822), (1, 0.84050953), (2, 0.052888405), (3, 0.05521318)]",1
昆明 滇池 国家级 风景区 名胜区 位于 昆明市 西山区 年间 次来 感觉 两年 来到 位于 正门 踏入 正门 滇池 大石头 竖立 门口 吸引 游客 争先恐后 拍照 留念 来到 滇池 是从 另一番 风景 滇池 走走停停 感觉 爽爽,"[(2, 0.6514393), (3, 0.33300233)]",2
三月份 海鸥 特别 特别 建议 打车 前往 公共交通 打车 面包 那种 香蕉 形状 块钱 一袋 面包 海鸥 一种 方块 面包 海鸥 海鸥 想要 近距离 接触 黄色 香蕉 滇池 公园 很大 距离 大门口 公厕 门口 出钱 寄存 行李 建议 海鸥 海鸥 没什么 好玩,"[(0, 0.9806597)]",0
云南 天空 滤镜 疲惫 一周 释放 压抑 情绪 美化 心情 西山 下午 一点 中午 打算 乘坐 索道 时间 体力 慢慢 爬上去 沿途 景色 龙门 肯定 打卡 一个点 西山 位置 风景 舒服 交通 便利 地铁 周末 去一趟 心情,"[(2, 0.97857535)]",2
昆明 西山 景区 看一看 游览 体验 超棒 坐地铁 西山 公园 下车 强烈推荐 那种 门票 双程 大巴 单程 缆车 通票 线路 设计 完美 轻松 高效 玩遍 西山 景区 半天 时间 地铁 一小 大巴 上车 走路 不用 风景 地方 浪费 体力 时间 锻炼身体 西山 风景 登高望远 视野 开阔 值得一提的是 缆车 敞篷 那种 刺激 龙门 别有洞天 惊喜 走热 走累 山上 老婆婆 便宜 冰棒 清凉 解暑 感觉 幸福 西山 景区 印象 极佳 开心 云南 联合 闪付 优惠 性价比 超高,"[(1, 0.15924476), (2, 0.6987165), (3, 0.13860805)]",2
目的地 位于 云南省 昆明市 西南 盘龙江 河流 注入 滇池 昆明湖 昆明池 云南省 淡水湖 整体 真的 不错 景区 湖滨 公园 西园 别墅 龙门 观音山 白鱼 天气 不错 蓝天白云 不错 旅途,"[(1, 0.22247395), (2, 0.76025426)]",2
西山 景区 很大 云南 天气 特别 缆车 跨海 爬山 俯瞰 滇池 海鸥 点点 失望 估计 缆车 缆车 龙门 爬下去 风景 不错 景点 昆明 中转站 不到,"[(0, 0.010325425), (1, 0.9689698), (2, 0.010478595), (3, 0.010226135)]",1
交通 市区 坐地铁 号线 茶马 花街 特色 体验 好玩 网红 打卡 适合 男女老少 周末 闲游 推荐 理由 市区 空气 昆明 传统 打卡 必来 上到 豆粉 饵块 小锅 米线 茶馆,"[(0, 0.24087921), (1, 0.74145496)]",1
地铁 号线 爬山 地铁 太华寺 返回 地铁 店里 开门 上班 几杯 安排 妥妥 周日 还好 特别 地铁 喜欢 西山 是因为 西山 很大 爬起来 一点 太阳,"[(0, 0.7859644), (1, 0.010235529), (2, 0.0102309575), (3, 0.19356911)]",0
天气 西山 俯瞰 滇池 那天 雾气 清晰 知足 阴雨天 西山 海拔 两千多米 缆车 走走停停 索道 标记 提醒 跟着 就行了 大巴 下山 反正 交通工具 种类 舒服,"[(1, 0.20604968), (2, 0.7733111), (3, 0.010675128)]",2
哈哈哈 海鸥 一周 本来 昆明 飞机 回家 临时 推荐 体验 真的 看玩 开心 门票 免费 海鸥 十块钱 面包 即可 好几个 小时,"[(0, 0.012110338), (1, 0.012315234), (2, 0.9635653), (3, 0.012009136)]",2
景区 惊喜 索道 迷迷糊糊 两次 第一次 横跨 滇池 全包 索道 第二次 山顶 全裸 索道 恐高 当天 天气 不好 上山 挺冷 难受 上山 索道 排队 五一 小时 山顶 一路 下山 志愿 导游 解说,"[(1, 0.9761269)]",1
懒人 新手 游客 攻略 自驾游 山下 导航 南门 指路 停车费 限时 门票 停止 售票 提早 一点 抵达 左手边 路牌 指示 凌虚阁 方向 最高处 一览 众山 往下走 去往 龙门 方向 树木 遮挡 不好 出片 往上爬 总的来讲 景色,"[(1, 0.7594688), (3, 0.2261381)]",1
坐在 昆明 西山 公园 缆车 滇池 景致 确实 不错 缆车 跨度 很大 排队 节假日 美好 风景 就值 游览 时间 二个 小时,"[(0, 0.012395772), (1, 0.26402727), (2, 0.012830737), (3, 0.7107462)]",3
交通 打车 定位 昆明 旅游 索道 海埂 公园 横跨 滇池 对岸 缆车 上山 中国 唯一 一座 跨海 上山 的的 缆车 来回 缆车 转乘 龙门 景区 索道 两个 景区 缆车 龙门 缆车 电瓶车 特色 体验 龙门 发财 坐等 发财 推荐 理由 俯瞰 滇池 风景 不错,"[(1, 0.98206925)]",1
儿子 缆车 两张 成人 一张 儿童 往返票 缆车 西山 火车 西山 缆车 回到 滇池 花完 说实话 西山 风景 适合 徒步 时间 富裕 西山 徒步,"[(0, 0.011531864), (1, 0.9669962), (2, 0.010629433), (3, 0.010842561)]",1
西山 聂耳 故居 入党 誓词 妈妈 敬礼 拍照 中年人 恶趣味 真的 中年人 敬礼 拍照 敬佩,"[(0, 0.016110852), (1, 0.016293952), (2, 0.9516677), (3, 0.015927464)]",2
西山 景区 索道 乘坐 缆车 景区 俯瞰 昆明市 滇池 真的 洱海 面积 索道 终点 聂耳 群众 自发 祭拜 爬山 龙门 景区 购买 门票 下山 选择 乘坐 索道 大巴 大巴车 比索 便宜 好像 中途 几个 站点 下车 赶时间 步行 下山 风景 推荐 大巴车,"[(1, 0.41328126), (3, 0.57415867)]",3
块钱 性价比 特别 索道,"[(0, 0.05229018), (1, 0.83955866), (2, 0.052631438), (3, 0.055519734)]",1
云南昆明 第一天 西山 西山 位于 云南省 昆明市 西山区 滇池 西畔 先是 乘坐 景区 大巴车 上山 山上 到达 景区 停靠 终点站 乘坐 敞开 吊椅 索道 乘坐 一段距离 索道 坐在 吊椅 天空 脚下 树林 青翠 小鸟 喳喳 观望 滇池 风吹 舒服 机会 步行 上山,"[(0, 0.11576826), (1, 0.08237424), (2, 0.27275565), (3, 0.5291019)]",3
风景优美 性价比 极高 景点 交通 海埂 大坝 选择 跨越 滇池 索道 景区 月去 索道 保养 检修 海埂 大坝 打车 景区 售票处 不远 特色 体验 售票处 买通 提前 网上 包含 费用 景区 消费 包含 了进 景区 往返 大巴车 单程 索道 单程 观光车 售票处 大巴车 上山 景区 选择 索道 观光车 选择 索道 返程 观光车 推荐 理由 景区 外地 游客 规划 行程 价格便宜 游览 核心 景点 耗费 长时间 山上 滇池 昆明城 整体 样子 宗教 历史 文化 遗迹 返程 下山 有个 小吃街 特色 饮食 价格 不算 霸王 好喝,"[(1, 0.99057823)]",1
