景点名称,网址,用户名称,星级,评价内容,时间,赞,回应,文本
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                吃货汪
                                ",50,记忆里的西山美如画，华亭古道真的每次来都觉得好美，不管什么样的情绪，只要走到这里都会被忘掉，这座山这条古道就像是一座世外桃源一样，它是风景区却又不那么象风景区，如果说龙门相对商业化，那么西山上的那段原始小路就让它看起来更像是一座原汁原味的山,2019-06-0519:40,10,1,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                悠悠切壳闹
                                ",40,工作日下午前往，地铁直达，出站后可以选择下台阶去茶什么市场坐大巴，也可以下坡慢慢走到游客中心坐车，大概10分钟步行。到景区后可以选择电瓶车或者拦车上山，下山时可以选另外一项，但是缆车只能选一次。风光还是可以的，就是景区内的山路太滑，记得要慢慢走注意安全。小伙伴摔了一下，人没事，iPhone毁容了……,2019-06-0511:35,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                爱吃鱼的雪碧
                                ",50,早上六点起床，爬了两个多小时才到西山公园的门口，但是沿途的景色真的特别美，尤其是日出的时候，太阳刚刚升起，会让人觉得特别美好，心情特别舒畅，所有辛苦和累瞬间就没了到了大门口有学生票也不是特别贵，里边的缆车特别刺激，希望下回还可以去,2019-06-0416:13,6,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                岁月静好
                                ",50,西山和滇池还有民族村三个地方基本上是挨着的。上西山可以俯瞰整个滇池。最高峰是美女峰。我们当时去时索道坏了，我们找了个当地的村名开车带我们上去的，五十一个人，门票15，观光车和大巴分别十来块。然后从最高端下来是龙门景区，再下来坐观光车大巴到地铁站，整个过程1.5-2h。,2019-06-0407:55,3,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                阳光彩虹小老虎
                                ",50,离昆明最近的原始森林，练身爬山首选。英年早逝24岁聂耳墓在此，义勇军进行曲，中华人民共和国国歌，创始人。一曲唤醒四万万人的灵魂。西山龙门，观滇池之雄伟，看云南之门户，品人类之渺小。尽收眼底，森林植物是比较好的。来回20公里，刚好。,2019-06-0216:46,18,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                王小小龟
                                ",50,天津小🐢游昆明第三站西山本来是想打滴滴到滇池，师傅说现在也没有海鸥了，就直接西山了，建议还是三月来昆明西山又叫睡美人山，俯瞰滇池，门票90元，点评是75一人，但需要提前一天团购，包括大巴车🚍电瓶车，索道钱，回市里可以做地铁，回去的滴滴不好打,2019-06-0211:31,33,1,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                龙飞凤舞
                                ",50,去昆明玩了2天，西山景色一般，爬山很累，坐缆车上去的，缆车真的很长，坐了得有一刻钟，旁边的女孩很害怕，缆车拍照拍照20块钱一张，有点小贵，感觉自己越来越胖了，拍出来的好胖，在高处还能看到滇池，昆明天很蓝，在北京根本看不到蓝天，空气很好,2019-05-3122:13,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                吴彦祖女朋友
                                ",50,门票套票全包90元，第一次买到这种一长串的票，神奇，一点点的遗憾是滇池索道维修，而且就在我去的前一天还可以坐，真的是暴风哭泣！意外的是还有龙门石窟，西山，滇池，龙门石窟，我一个外地人是很难把这些景色联系在一起的哈哈！,2019-05-3121:30,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                吃得太少
                                ",50,Yunnan||一跃龙门身价百倍#04/23☀️西山龙门➡️滇池➡️民族博物馆➡️公园1903俯瞰滇池绝佳场所，值得一去的昆明景点。【交通】地铁直达—西山公园，随着人流出站到游客中心买通票，包括上车大巴车、龙门门票、龙门索道票、下车观光车票。因为不走回头路，所以没有购买返程大巴车。去滇池索道票得上山后再购买。【注意】👋龙门索道是空心索道，注意防晒注意手机，恐高慎行。👋下了龙门索道得往下爬一段陡峭山路，才能到达图3️⃣4️⃣。腿脚不便不建议前往。👋过了龙门还有一段黑漆漆的石头楼梯，扶好把手别顾着拍照了。【最后】有些事情得趁着身体棒棒状态好赶快付诸行动，不管是吃肉还是出去耍，在能力范围内及时享乐也是种幸福。以上。,2019-05-3118:10,17,2,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                色盲老黄牛571
                                ",30,西山景区位于滇池的西岸，即是外地游客游览的景点，也是昆明市民休闲的好去处。游客往往是乘跨湖🚠上山，而本地人通常坐观光大巴。西山是一座森林公园，这里山势险峻，有很多名人故居，也有远征军、南洋华侨机工纪念馆，在这里还可以俯瞰滇池，值得一走。,2019-05-2912:17,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                鼠钱不完2020
                                ",20,个人感觉这是一个老年人观光景点除了风吹着舒服没什么值得逛的都是石头路还有些滑环境比较脏乱滇池的索道在维修所以很失望被坑了50想上山还不如坐公交转大巴总之看风景还是去大理丽江香格里拉吧最后污染严重真实影响我们每一个地球人水体污染大气污染真的****,2019-05-2908:54,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                xi
                                ",50,美景不多说个人觉得值得一去我们是坐地铁去西山公园的我们做大巴前往上山的中途有几个点会停觉得不错可以下车等下一趟车来还可以继续做,2019-05-2816:44,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                壹玖玖柒
                                ",50,大概每个爬完西山的人心里都会有一个故事，于是传说就是这么来的，情侣一起爬完西山会分手，彼此互有好感的人爬完山会在一起，我是跟闺蜜一起爬的只有到半山腰，俯瞰滇池美的像面深蓝色的镜子，幽深而神秘，远处的灯光微微亮，感觉这个世界离你很远,2019-05-2723:23,13,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                2021程程
                                ",40,一个公园如果有时间么肯定慢慢度步，细细观景！无奈是团游，也只能匆匆一走！西山入口处看的聂耳墓，但是也没有让我们去看一下纪念馆什么的，时间来不及！自由行么可以随心所欲，可以多了解了解历史！摸摸龙门意义是跳龙门有好运，不得知！反正也是匆忙而行！,2019-05-2720:35,12,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                一朵云
                                ",50,我们坐的地铁过去，很方便，地铁口出来不远处就有售票点，我们带着小朋友坐的大巴车去景区大门，很多人锻炼身体，走进去的，空气不错，到景区大门就去排队坐索道，这个索道是那种吊椅式的，坐着挺好玩，中间有人拍照，下索道大概走40分钟阶梯路，值得一游！,2019-05-2711:18,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                火锅之神
                                ",50,西山，也是昆明的一大景点哦，风景还可以吧，只是好多地方要门票啊，都没怎么玩呢！坐索道上去，可以看见海埂的全貌，每一处索道看见的风景都不一样呢，偶尔能看见海里有几只海鸥，不买门票，上去随便逛了一下，拍几张照片纪念一下就好了，毕竟是一个人的旅游！,2019-05-2619:18,19,3,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                蜻蜻
                                ",50,西山山坐落在滇池的西岸，又称碧鸡山，元代为“滇南八景”之首。在西山风景区里，最难得的应该是清新无比的空气了～上山是坐的索道，从高处俯瞰滇池乃至整个昆明的感觉，真的很棒～下山时请了一个当地的导游，导游很尽责，一路讲解的同时还不忘了告诉你哪里拍照好看，看到周围人多都在听他说的时候就放大了声音，有游人问他问题也马上回答。有时候出去玩儿，有的景点还真的有必要找一个导游的，一路听他讲着，没觉得累就到山下了,2019-05-2317:22,105,7,下一页
