label,review,fenci
0,时间很长，送来都是凉的。希望大家以后别在这家买了，百度外卖，我感觉这次是最差的。,时间 送来 希望 百度 外卖 感觉 最差
0,"菜真的很少,可能是主打卷饼所以米法蔬菜拌饭才会这样难吃，肉也很少，基本上菜吃完了还剩下一大半的米没吃呢，不会再订了，太坑人了。",主打 卷饼 蔬菜 难吃 剩下 再订 坑人
0,饼很硬，也许是时间太久凉了。肘子肉也很硬，估计也是因为时间。,时间 太久 肘子 很硬 估计 时间
0,味道一般吧，我让十二点半送来的，结果十一点半就送来了，我也是醉了。,味道 送来 送来
0,鸡腿为啥不见了？,鸡腿 不见
0,都打电话确认两次了，跟我说已经取消了，结果还是送了。本着助人为乐的原则，我还是付款了。,确认 取消 原则 付款
0,点的蔬菜肘子卷，里面除了肉就只有几片圆白菜！图片上的豆芽呢？！黄瓜呢？！绿蔬呢？！洋葱呢？！辣白菜呢？！差评！再也不会点第二次。,蔬菜 肘子 圆白菜 图片 豆芽 黄瓜 绿蔬 洋葱 辣白菜
0,我点的是肘子卷、您给我送的五花肉卷、真心当我吃不出来么？,肘子 五花肉
0,皮蛋粥快咸死了，不好吃！不过包装值得表扬！,皮蛋 好吃 包装 值得 表扬
0,和想像的不一样，有点贵。,想像
0,卷饼味道一般，肉太干，不会再买,卷饼 味道
0,慢的要死，一点也不好吃！死贵！,要死 好吃
0,很难吃。还不如肉夹馍,难吃 肉夹馍
0,都是肉没有菜，这什么饭也不能光是肘子和饼啊，放点生菜行不行,肘子 生菜 行不行
0,饭居然是甜的！还有股虾丑味！,股虾 丑味
0,拿到手的时候是凉的，感觉一点儿都不好吃。就是山东的煎饼，卷上煮熟的肉。,拿到 感觉 好吃 山东 煎饼 卷上 煮熟
0,两个小时才到,小时
0,好多肥肉。肯定不是肘子肉！,肥肉 肯定 肘子
0,今天真是见识了，如此好的天气，送餐竟然能用了一个半小时。菜品也一般，皮蛋粥太咸了，鸡肉卷里一堆鸡皮，太令人失望了。,见识 天气 送餐 能用 小时 菜品 皮蛋 鸡肉 鸡皮 失望
0,禀太后…饼，太厚…,太后
0,飘香肘子凉了而且味道不太好…酱香还行,飘香 肘子 味道 不太好 酱香
0,等了整一个小时，都凉透了。变得好难吃,小时 变得 难吃
0,送餐送了两个小时！都凉了！,送餐 小时
0,送餐很慢，饿死了，味道很一般,送餐 很慢 饿死 味道
0,"花了一个半小时才送到,肘子卷挺一般的,皮蛋粥也不怎么样,第二天早上还拉肚子了,不会再买了",小时 送到 肘子 皮蛋 拉肚子
0,又慢又不好吃。谁订坑谁,好吃
0,菜品两分，不能再多，肉菜卷真没见着肉,菜品 肉菜 没见
0,服务态度不好,服务态度
0,卷饼皮太厚，里面的肉太硬，不好吃，这样的标价与质量严重不符！,皮太厚 好吃 标价 质量 不符
0,快递恶劣到极点了，还耍小心眼,快递 恶劣 小心眼
0,太辣了，辣椒太多,辣椒
0,速度太慢，饿死了快～,速度 太慢 饿死
0,不是一般的慢啊，快仨小时才到，不过素的卷饼还是挺好吃的，送餐太慢，感觉以后不会来了快～,小时 卷饼 挺好吃 送餐 太慢 感觉
0,个人觉得很难吃，饼太厚，说好的肘子肉其实是些很糟的瘦肉丁儿，量的话2分肉8分青辣椒吧。吃完就闹肚子了=_=！,难吃 说好 肘子 很糟 瘦肉 丁儿 分肉 辣椒
0,尼玛速度太慢，绝无下次，,速度 太慢 绝无
0,鱼香肉丝没有一根肉就算了！还吃出来根头发！我真是！气死了！,鱼香肉丝 头发 气死
0,味道不错，就是速度太慢了…两个半小时…等到没脾气了,味道 不错 速度 太慢 脾气
0,送餐速度太慢了！,送餐 速度 太慢
0,三个小时的配送时间，如果想大家想订餐请三思。,小时 配送 时间 订餐 三思
0,等了两个小时。10点半下单,小时 下单
0,送餐时间长达2个多小时，十分不靠谱，1点下单，13:30送达，不靠谱！,送餐 时间 长达 小时 不靠 下单 送达 不靠
0,真心没什么优点可说的。,优点 可说
0,等了一个半小时，收到时已经饿晕了，关键点的香菇鸡肉卷还不好吃。,小时 收到 饿晕 关键点 香菇 鸡肉 好吃
0,送餐送了俩小时，饿晕了都，盖饭太难吃了,送餐 小时 饿晕 盖饭 难吃
0,现种现磨的麦子现烙的饼！1点发货。人民大学到海淀黄庄用时60分钟还是电话催单2次之后（要知道系统显示预计时间1:07）。我只想说，小哥你是匍匐前进来的么！所谓的高峰时段根本就是从开门到闭店，如果发货和订单时间根本没关系的话，那就索性什么时候出外卖什么开始下订单好了，省的彼此都废感情。最后，这是我第一次也是最后一次订餐，午休只有一个小时伤不起。,现种 现磨 麦子 现烙 发货 人民大学 海淀 黄庄 电话 催单 系统 显示 时间 小哥 匍匐前进 高峰 时段 根本就是 开门 发货 订单 时间 索性 出外 订单 感情 订餐 午休 小时
0,不是很适合个人口味,适合 口味
0,好慢.吃得还不错,不错
0,卷还不错，但粥就太一般了，皮蛋粥感觉就是早就煮好的稀粥里临时加了几块皮蛋。,不错 皮蛋 感觉 稀粥 皮蛋
0,只吃了一口就扔了，肉有一股子臭味儿，一次管够，最垃圾的一次体验！,臭味儿 管够 垃圾 体验
0,没勺子没法喝粥,勺子 没法 喝粥
0,"恶心，说好的1点15送达，晚了1个多小时，分量那么少，,根本不是牛肉，卷饼汤露的到处都是，饼都没熟，不知道什么味，真难吃，服务挺好的，有毛用，草，再也不在你家买了",恶心 说好 送达 小时 分量 牛肉 汤露 没熟 难吃 毛用
0,贵且不好吃,好吃
0,吃坏肚子了，酱肉卷饼。拉了夜里肚子被疼醒，有严重的呕吐敢，这种半成品再加热的食物，天气热真是好危险，不敢再点了,吃坏 肚子 酱肉 卷饼 肚子 疼醒 呕吐 半成品 加热 食物 天气 危险 再点
0,难吃到无以复加，以后都会绕道，全是洋葱很少肉，太过分了吧,难吃 绕道 洋葱
0,吃不了肥肉的最好不要点，有点腻！酱料不多，味道偏淡。,肥肉 酱料 味道 偏淡
0,老公说一般,老公
0,等了一个多小时，确实不好吃,小时 确实 好吃
0,肘子卷真的难吃啊,肘子 难吃
0,"真难吃,全是肥肉",难吃 肥肉
0,太难吃了。真的。肉都不是肘子,难吃 肘子
0,太慢，粥就是水做的,太慢
0,"土豆肉丝卷饼都酸了…不新鲜,配送速度极慢",土豆 肉丝 卷饼 新鲜 配送 速度
0,不能难吃更多,难吃
0,包装上没少下本，味道有待提高，吃完有些腻,包装 没少 下本 味道 有待 提高
0,"很一般,有点小失望,而且送过来是凉的",失望
0,不好吃，香菇鸡肉卷，里面全是香菇，几根鸡肉，没有一点青菜，粥的碗那么小。,好吃 香菇 鸡肉 香菇 鸡肉 青菜
0,"饼还不错,粥是馊的,直接扔",不错
0,真是把宇宙都卷包没了,宇宙 包没
0,非常差，时间太长，味道不好，吃了第二天早上蹲了一上午厕所，食物中毒。,时间 厕所
0,不好吃、都是肥肉,好吃 肥肉
0,很油味道一般,味道
0,从头吃到尾配菜都只有大块青椒，说好的蔬菜呢…备注了不要辣椒酱还是辣得要死，感觉不会再爱了。,配菜 大块 青椒 说好 蔬菜 备注 辣椒酱 辣得 要死 感觉
0,送外卖连零钱也没有，拿了我一百块钱去换零钱，自己买了三块钱的东西钱还得我出。服气了，以后不敢再点了,外卖 零钱 换零钱 东西 服气 再点
0,"肘子卷饼根本没有肉的香味,不咸不淡不好吃,提前订的,等了2个多小时才到,我打了5个电话催,真是醉了",肘子 卷饼 香味 好吃 提前 小时 电话
0,等了2个半小时，不是肘子，都是肥肉，而且特别辣。黑暗料理。,肘子 肥肉 料理
0,速度慢就不说了，味道也太对不起等待的时间了，最后一次，谢,速度慢 味道 等待 时间
0,东西挺好的，送餐超慢,东西 送餐 超慢
0,不好吃，饼跟面皮似的，肉太干,好吃 面皮
0,买来跟小孩一起吃，结果都拉肚子了，包装这么好，卫生差管什么用！如果小孩有问题，我一定找你们算账,买来 小孩 拉肚子 包装 卫生 小孩 算账
0,超级难吃，谁订谁知道,难吃
0,太慢了，口味对我来说是一般。,太慢 口味
0,菜太少了，饼有点厚，酱汁味道浅,酱汁 味道
0,根本不是肘子肉，只是些瘦肉加肥肉。,肘子 瘦肉 肥肉
0,点的肘子卷饼，说实话，挺失望的。首先，全是大块的肉，只有几小块生的青椒，而且肉是整块的瘦肉，根本不是肥的肘花，而且饼很硬，肠胃不好的很难消化。作为妹子表示，全是肉吃得非常不开森。再说送餐速度吧，等了一个多小时才送到，真是挺失望的,肘子 卷饼 失望 大块 小块 青椒 整块 瘦肉 肘花 肠胃 很难 妹子 不开 送餐 速度 小时 送到 失望
0,不知道是送错了还是本来就分量少，我这个大份的，特别小。,送错 分量 大份
0,"太慢,一个半小时",太慢 小时
0,肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。,很足 味道 实在 太慢 小时
0,味道一般，干巴的，吃到最后有点想吐。不过包装不错，看起来很精致干净。总体来讲，不值20元钱。,味道 干巴 想吐 包装 不错 精致 干净 总体 不值
0,还可以不用优惠卷太贵了,不用 优惠卷 太贵
0,第一次买这家的饼，这家店的肘子卷饼不是一般的差，大还推荐哪，大家不要买了！已经注明要热的了，饼送到了都是凉的了，估计早做好了就等中午送吧，而且一股腐臭味，你们用的什么肉就知道了吧！里面的肉10块里有8块是大肥肉，泥马肘子里有大块的腐臭的肥肉吗？可以投诉吗，百度怎么准入了这家店，真是恶心到家了！,肘子 卷饼 推荐 注明 送到 估计 做好 腐臭味 肥肉 泥马 肘子 大块 腐臭 肥肉 投诉 百度 准入 恶心
0,卷饼和香肠那么粗，严重忽悠人啊！~,卷饼 香肠
0,两公里送了俩小时,小时
0,"土豆肉丝,没见肉在哪",土豆 肉丝 没见
0,送餐迟到20分钟不说，竟然还少一样菜！太不认真了！差评！,送餐 迟到
0,味道一般,味道
0,"超级难吃，感觉上当了,实物和图片相差太远了",难吃 感觉 上当 实物 图片 相差
0,"太慢了，等了两小时,味道还不错",太慢 小时 味道 不错
0,我真的没有延时评价,延时 评价
0,整晚了一个小时送到，非常生气，以后再也不定这家饭了,小时 送到 生气
0,米里有石籽，硌到牙了。,石籽
0,什么也别说了！这家商店就他么是坑人的！东西别提多难吃了！我他么吃了一半就吃不下扔了！吃的想吐！你贵不怕，问题你好吃啊！草泥马得了！祝你家早日关张,商店 坑人 东西 别提 想吐 好吃 草泥马 关张
0,等到花都谢了，送餐员还要求我快点取餐，真是奇葩了！,花都 餐员 取餐 奇葩
0,里面有大块鸡肉和一点生菜，个人感觉不好吃，有点失望啊，饼挺大，不松软,大块 鸡肉 生菜 个人感觉 好吃 失望 松软
0,牛肉拌饭超难吃,牛肉 拌饭 难吃
0,"慢,真心慢,卷饼还可以,拌饭真心难吃",卷饼 难吃
0,肘子蔬菜拌饭，太难吃了，酱和菜拌不开，一口咸一口淡，肉也不香，飘香肘子卷，中份，太少，没菜，不好吃，1分钟才来,肘子 蔬菜 难吃 不开 飘香 肘子 中份 没菜 好吃
0,真的很难吃，其它不愿吐槽了,难吃
0,凉菜不错～,凉菜 不错
0,辣白菜太酸，卷饼辣椒直接卷进去，味道一般，南瓜粥比较适合口味，下次不再点了,辣白菜 太酸 卷饼 辣椒 味道 南瓜 适合 口味
0,坑！等了两个小时！催单三次，打电话过去次，一直通话中！都没法取消！我都不想骂人了,小时 催单 通话 没法 取消 不想 骂人
0,味道还行，拌饭的菜量太少啦,味道 菜量
0,送了两个小时才到，我也是醉了,小时
0,配送速度日了动物园了，快3小时了,配送 速度 动物园 小时
0,"等了1个半小时左右才送到,五花肉味道一般,配菜是青辣椒",送到 五花肉 味道 配菜 辣椒
0,味道一般，送餐时间太长…都要长毛了，下次应该不会想再订了,味道 送餐 时间 长毛 再订
0,上帝等的都快饿死了！,上帝 饿死
0,等了两个小时，一切差评！,小时
0,一个半小时才送到，送餐员态度特别恶劣，差评！,小时 送到 餐员 态度 恶劣
0,送餐时间太久了,送餐 时间 太久
0,太慢了！量太小太贵,太慢 太小太
0,米饭好像不是新鲜,米饭 好像 新鲜
0,怎么送的不是肘子的！,肘子
0,这个煎饼也是醉了。,煎饼
0,"一直想点你家试,可是吃完之后,闹了三次肚子,到底怎么回事",肚子
0,第一次体验，但是感觉真的是一般.,体验 感觉
0,送餐速度太慢，俩小时，不能忍了,送餐 速度 太慢 小时
0,涨价了，越来越不值得,涨价 值得
0,今天这个送餐的让我太无语了，电话接通就喊“出来拿外卖”。我30秒不到走出去就没人了，一看外卖在楼道内垃圾桶上放着。永远不会再订这家了，太差劲！,送餐 无语 电话 接通 外卖 不到 没人 外卖 楼道 垃圾桶 上放 再订 差劲
