Unnamed: 0,content,综合评分,type,情感type,主题概率,主题类型
827.0,行驶 市区 续航 官方 数据 数据 气温 市区 通勤 代步 当做 一辆 电动车 来用 混动 省钱 操控 表现 车身 拖沓 转向 手感 真实 版本 配置 心中 预想  车身 轴距  宽敞 身高 后排 随意 变化 坐姿 中型 朋友 丰田 荣放 那车 后排 地板 凸起 这车 感觉 实用性 算是 同级 优秀 水准 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.9851548), (1, 0.014845133)]",0
828.0,自已 新手 拿到 驾照 这辆 车子 第一  很大 敞亮 感觉 那种 小车 挤挤 朋友 车子 外观 很大 时尚 美滋滋 驾驶 感受 座椅 舒服 座椅 坐上去 柔软 公里 感觉 六月份 车子 两个 拿到 时间 灰色 耐脏 办法 发动机 介入 一点   设计 宽敞 包括 储物 后排 乘坐 三个 大人  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,4.71,1.0,pos,"[(0, 0.98247045), (1, 0.017529542)]",0
829.0,地方 外观 好看 内饰  开起 操控 用车 成本 算下来 不算 买车 时间 销售 经理 推荐 现车 配置 不悦 感觉  家用  大小 够用 平时 一家 三口 坐车 回乡 满满 一车 回来 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,5.0,1.0,pos,"[(0, 0.98023677), (1, 0.01976319)]",0
831.0,月份 买回来 不冷 续航 真的 不错 整车 质感 联想 不到 比亚迪 情况 续航 糟糕 太冷 东北 适合 电车 幸亏 没买 用油 一个月   尺寸 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,3.71,1.0,pos,"[(0, 0.97570145), (1, 0.02429849)]",0
832.0,驾驶 舒适 用车 成本 不算 配置 外观 符合 审美 提车 周期 花都 倒车 影像 显示 距离 杯架 太小 平时 被子 放不下  内部 很大 轴距 高达 内部  分布 一家人 日用 车内 储物  设计 贴心 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,4.71,1.0,pos,"[(0, 0.8007235), (1, 0.1992765)]",0
833.0,浅谈 这辆 选车 用车 感受  运动 模式 很丝 方向 不错 确实 家里 充电 条件 电价 充满 不到 块钱 轻松 公里 小坑 小哇 地方 减震 真的 友好  过滤 不错  确实 一辆车   身高 体重 标准 胖子 驾驶 位调 合适 位置 后排 耽误 二郎腿 储物格 扶手 放水 地方 设计 不合理 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,5.0,1.0,pos,"[(0, 0.9718325), (1, 0.028167492)]",0
835.0,本田 小锋 一台 台后 感觉  很大 无论是 前排 后排 宽敞 提车 时间   很大 后排 座椅 斜度 适合 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,3.71,1.0,pos,"[(0, 0.9701968), (1, 0.029803244)]",0
836.0,日常 上下班 行驶 东西 性能 配比 接受 用车 成本 指望 油耗 王道 坑洼 不平 道路 轮胎 噪音 感应 选择 模式 续航 低于 强制 保电 不能自己 手动 选择  前后排  适中 腿部 放置 绰绰有余 适合 男孩子 合适 女孩子 说实话 适合 出行 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,5.0,1.0,pos,"[(0, 0.9740054), (1, 0.025994621)]",0
837.0,基础 需求 上班 已婚 未孕 钢铁 用车 需求 县城 特别 需求 结了婚 一年 改变 东西 目标 改变 一眼 生活 萌生 了换 个车 改变 燃油 三辆 油门 动力 越来越 新能源 本来 电动车 预算 正好 空问 续航 纠结 果断 订购 新能源 超级 混动 比较满意 后排 一米 七八 前边 调整 舒服 位置 后排 二郎腿 未来 孩子 儿童座椅 地方 感觉 大方 身边 朋友 订购 审美 轴距  宽敞 敞亮 油耗 个油 接受 充电 安装 充电 平衡 缺点 时间 四个 额外 赠送 太阳膜 真的  加钱 装个 还好 想象 差距 价位 性价比   很大 踏板 舒服 代步 无敌 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,4.71,1.0,pos,"[(0, 0.99219763)]",0
838.0,疫情 选择 留在 老家 老家 稳定 想要 一辆车 上下班 最早 想要 配版 续航 感觉 最贵 还好 销售 用车 环境 推荐 行驶 两个 多月 感受 还好 赣州 城市 从南到北 一圈 公里 上下班 用电 充电 体现 房子 车库 好处 安装 充电 一度 真的 辅助 驾驶 一言难尽 开车 走路 感觉 比亚迪 系统 技术 无可比拟 如意  车子  表现 优秀 车长 后排  宽敞 坐垫 腿部  宽裕 后排 地台 纯平 地板 乘坐  宽敞  备胎 情况  确实 估计 后排  后排 放倒 大大的 扩展   空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 舒适 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.9869016), (1, 0.013098363)]",0
839.0,加速 秒杀 油车 低速 一点 油门 跟上 延迟 开过 油车 油车 提速 踩下 油门 一点 延迟 动力 输出  内部 很大 喜欢 后排 地板 纯平 设计 三个 小伙伴 地方 配置 配置 用到 语音 助手 全景 影像 钥匙 开门 预警 盲区 监测 地方 时间 确实 新能源 一两个 提车 提现 整整 两个 半月 还好 家里 一台 代步车   宽裕 座椅 通风 加热 功能 挺好 后排 头部  表现 设计 角度 舒适 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.57,1.0,pos,"[(0, 0.97509575), (1, 0.024904227)]",0
840.0,选择 混动 车型 关心 油耗 四个 平时 上下班 模式 充点 公里 自动 切换 成油 模式 不用 担心 没电 省心 一阵子 发帖 整体 不错 感觉 刹车 不住 时间 刚订 着急 天天 问车 没到 销售 态度 挺不错  后排  三个 成年人    够用 一家 三口 出门 游玩 够用 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.71,1.0,pos,"[(0, 0.9866047), (1, 0.013395313)]",0
841.0,肯定 超低 油耗 专程 强制 保电 混动 模式 油耗 百公里 电量 充足 估计 电量 几公里 混动 模式 此车 优点 备胎 一点 地板 逆变器 侧面 一点 备胎 位置 混动 配上 备胎 备胎 出远门 放心  内部 赶超 级别 车型 前排 座椅 调整 后排  富有 坐过 这车 后排 座椅 支撑 舒适度 内饰 触摸 地方 材料 包裹 后排  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.57,1.0,pos,"[(0, 0.9821251), (1, 0.01787491)]",0
842.0,购车 历程 当初 比亚迪 混动 心动 试驾 模式 试驾 驾驶 感受 不错 想想 安装 充电 电费 油费 真的 超过 风燥 高速 在意 选高 前挡 前侧 隔音 玻璃 前侧 隔音 玻璃 噪风 控制  目标 家用 这辆 驾乘 感受 宽散 驾驶  一点   凝问 越级 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.57,1.0,pos,"[(0, 0.9847525), (1, 0.015247551)]",0
843.0,台车 地方 肯定 动系统 动力 特别 出色 油耗 非常低 如果说 中途 充电 充电 模式 内饰 设计 内饰 设计 简单 内饰 颜色 浅色 部位 不怎么样 材质 用料   容积率 特别  喜欢 一点 出门 东西 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.36425135), (1, 0.6357487)]",1
844.0,油耗 油耗 太贵 混动 适合 城区 代步 省油 动力 时间 太久 价格 优惠 新车 气味  车子  大小 整体 很好 驾驶 位置 后排 坐满    很大 行李箱 后排 座椅 倒放 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.95414037), (1, 0.045859605)]",0
846.0,车子 放电 功能 喜欢 出门在外 热水 难事 接上 车子 放电 电源 解决 太久 特别 版本 中途 销售 换成 公里 平常 上下班 通勤 忍住 提车 诱惑 版本  小宋  蛮大 前排 后排 宽敞 一点 感觉  后排 座椅 放倒 加大   空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.86,1.0,pos,"[(0, 0.79136777), (1, 0.20863219)]",0
847.0,能耗 春秋 空调 市区 驾驶 公里 春秋 空调 馈电 油耗 老车 三分之一 智能 驾驶 比较满意 老车 智能 驾驶 全景 影像 驾驶者 友好 减少 事故 发生 中控 平板 电脑 控制 车辆 娱乐 时间 太久 地方 新车 气味 希望 多用 环保 材料 底盘 比不上 系车 全景 影像 盲点  轴距 老车  利用率 高于  优于 车体  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.98819995), (1, 0.011800011)]",0
848.0,内饰 颜色 耐脏 大面积 白色 配色 好看 座椅 灰白色 白色 面积 耐脏 配色 好看  乘坐  后排 纯平 地板 座椅 长度 坐上去 打到 膝盖 位置 很好 腿部 舒服  二郎腿 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,5.0,1.0,pos,"[(0, 0.9713037), (1, 0.028696347)]",0
849.0,第一点 要说 下有 老婆 小白 车主 真的 窄路 淡定 屏幕 顺利 燃油 车车 真的 要静 听见 晕车 个人感觉 不到 内饰 白色 座椅 地方 反射 太阳光 车机 流畅 小白 博主 介绍 根本就是 一脸 有待 研究 多公里 提车 当天 块油 充电 昨天 第一次 充由 冲到 好像 冲到 充满 不贵 感觉 很爽 空调 出风口 锋利 同时在线 大神 解决 方法  两大两 出行 够用 未试过 父母 出行 感觉 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.86,1.0,pos,"[(0, 0.98063433), (1, 0.019365637)]",0
850.0,地方 款车 外观设计 操控 感受 外观 造型 大气 看着 饱满 肌肉 感足 结实 耐看 路上 回头率 内部 设计 宽敞 皮质 包裹 方向盘 手感 电子 换挡 切换 顺畅 驾驶 辅助 功能 定速巡航 遥控 泊车 省心 省力 车子 操控 感受 地方 座椅 材质 真皮 感觉 降低 档次 还行  身材 偏胖 类型 坐在 车内 感觉 宽松 头顶 剩余  座椅 前后左右 宽敞 伸展 轻松自在 储物箱 设计 内侧 存放 物品  设计 大件 不成问题  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.63,1.0,pos,"[(0, 0.023688309), (1, 0.9763117)]",1
851.0,款车 地方 第一  女人 抵抗力 身高 体重 台车 感觉 练手 小点 女士 新手 司机 友好 停车 操控 换车 第一 选择 小车 车上 牌照 第一件 儿子 老公 奶奶家 姥姥家 顺便 炫耀 新车 一家 三口 体型 偏胖 身材 一家 三口 爷爷奶奶 姥姥 姥爷  款车 设计 人性化 后排  很大 后座 调节 老人 坐车 舒坦 有时候 儿子 坐在 放心 第二点 耗电量 油耗 平常 用车 上下班 接送 孩子 单位 孩子 学校 之间 距离 两个 方向 充电 每天晚上 回来 车库 家里 插座 晚上 有时候 充电 动车 用油 油耗 提车 加满 回来 长时间 用电 没加 过油 几天 老公 一趟 山东 工地 来回 多公里 全程 高速 仪表 显示 续航 多公里 接待 销售 满油 满电 续航 公里 比较满意 最最 绿牌 不限号 城市 限号 好 老公 油车 星期 总会 两天 愉快 下好 限号 这辆 动车 小马 款车 油门 平常 速度 行驶 还好 超车 加速 感觉 踩油门 用点 力气 属实 费脚  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.5,1.0,pos,"[(0, 0.9948936)]",0
852.0,省油  加速 线性 安静 配置 主动 刹车 辅助 驾驶 挺好用 底盘 高软 驾驶 感受 操控 倒车 雷达 声音   很大 前后排 不错 宽敞 舒服 车内 储物  家里 人口 全家 出门  够用 造型 浪费  底部 工具 浪费  空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.57,1.0,pos,"[(0, 0.9753347), (1, 0.024665289)]",0
853.0,早就 买车 下单 原因 囊中羞涩 去年 终于 下定决心 几款 决赛圈 哈弗 今年年初 发现 涨价 貌似 免税 政策 油价 感觉 最终 选定 下单 定金 开启 模式 月初 终于 通知 贷款 首付 验车 上周 这一 手续 弄完 一周 终于 顺利 小白 回家 爹妈 接上 一圈 爹妈 开心 提车 接近 三个 行驶 路程 公里 出头 一段 整体 加速 超车 迅猛 秒杀 旁边 燃油 感觉 真的 爽得 一批 新车 味儿 真的 太重 几天 暴晒 开窗 散味 好久 没用 汽车 香膏 压住 混动 行驶 阶段 发动机 介入 声音 变得 是因为 行驶 阶段 安静 鲜明  设置 不错 储物 设置 乘坐  乘坐  没的说 身高 后排 时腿 前排 两拳 三拳  前排 头顶 车顶 一拳 爹妈 称赞 车子  舒服 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,5.0,1.0,pos,"[(0, 0.9711766), (1, 0.028823389)]",0
854.0,地方 几点 节能 市区 加过 长途 居多 研究 半天 车机 设置 发现 有个 强制 保电 功能 高速 用电 电量 强制 保电到 混动 模式 高速 续航 一箱 加满 显示 多公里 油耗 忽略不计 安静 前排 双层 玻璃 隔音 效果 模式 噪音 操控 悬挂 三系 买车 试驾 本田 丰田 混动 试驾 犹豫 订金 操控 国产 车型 符合 悬挂 偏软 舒适 感觉 慢悠悠 舒服 配置 不到 车机 功能强大 座椅 通风 加热 长途 开车 舒服 地方 几点 无论是 销售 服务 跟上 比亚迪 卖车 发展 速度 销售 对车 功能 非常少 省油 车机 功能 摸索 售后服务 两次 保养 每次 保养 行驶证 道理 导致 第二次 保养 行驶证 忘记 遗失在 店里 块钱 在线 补办 关键 服务 流程 严谨 第二次 保养 发现 行车 记录仪 拍摄 花屏 更换 前置 摄像头 组件 解决 师傅 更换 开走 上车 副驾驶 一地 工具 收拾 带走 送给 我么 服务 流程 相比 一线 厂商 严谨 规范 车胎 原配 佳通 轮胎 标准 运动 驾驶 模式 突破 地力 马牌 轮胎 解决 刹车 信心 音响 原车 音响 收音机 形容 更换 奔驰 拆车 柏林 喇叭 缓解 专业 发烧友 原车 实在 难听  紧凑  无敌 后排 地板 全平 成年人 一点    满分 储物  扶手箱 很好 滑动 盖板 处理工艺 随意 掉下来 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.43,1.0,pos,"[(0, 0.9953113)]",0
855.0,老公 我俩 创业 第一桶金 入手 一辆 小车 买车 目的 一方 便是 平时 出行 店里 东西 新能源 哈弗 挺不错 详细 参数 混动 省油 长远 入手 合适 价格 优惠 价格 商业保险 交强险 上牌 算下来 落地 超控 手感 舒适 说实话 出乎意料 一点 级别 车子 手感 高级 价格 优惠 优惠 更好 机系统 买回来 死机 油耗 一块 新能源 采用 电式 油电 混合 技术 油耗 特别 节省 百公里 燃油 新能源 机系统 死机 郁闷    平时 外出 郊游 厨房电器 垫子 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.88,1.0,pos,"[(0, 0.98980075), (1, 0.01019923)]",0
856.0,这款 出发点 经济 省油 担心 长途 变数 时间 确实 太长 半年 提到 了车 实车 辜负 期望  车身 长度 四米 轴距  很大 女士 这款 偏大 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.86,1.0,pos,"[(0, 0.9742058), (1, 0.025794225)]",0
857.0,混动  很大 跑电 百公里 电耗 家里 油车 时间 提车   很大  出远门  两个 行李箱 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.71,1.0,pos,"[(0, 0.9692347), (1, 0.030765267)]",0
859.0,混动 车型 确实 燃油 一个月 平时 市区 代步 周期 三个  车长 轴距 满载 家用 身高 腿部 一拳  头部 一拳 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.86,1.0,pos,"[(0, 0.9743144), (1, 0.02568561)]",0
861.0,辨识 油耗 当初 销售 销售 感觉 这车 优秀 强力 推荐 安全性 喜欢 暂时 发现 真的 辨识 油耗 当初 销售 销售 感觉 这车 优秀 强力 推荐 安全性 喜欢 暂时 发现 真的  前排 后排  很大 小宝宝 不用 换车 实用 座椅 之家 距离 爸爸妈妈 坐上去 挺舒服 平躺在 车里 包小包  装下 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.14,1.0,pos,"[(0, 0.5541907), (1, 0.44580933)]",0
862.0,动力 车辆 动力 真的 相比 提取 飞跃  非常适合 家用 后排 一点 新车 油耗 显示 百公里 油耗 油耗 相比 油耗 真的 接近 油耗 真香 车辆 隔音 效果 不错 双层 隔音 玻璃 包裹 双层 胶条 噪音控制 级别 优秀 配置 配置 实用 性价比 确实 家用 合适 适合 自驾游 出去玩 车辆 细节 到位 地方 螺丝 拧紧 特意 方向盘 感觉 低速 有时候 路况 差有异响 内饰 颜色 没得 想选 深色  升高 个子 一点 顶头 第二排  一点 头部  车内 储物 能力 车内 储物  人性化 设计 空间 宽敞 舒服 不错 座椅 设计 驾驶 颜值 很大 内饰 够用 储物 车内 实惠  停车 速度,4.57,1.0,pos,"[(0, 0.7305522), (1, 0.2694478)]",0
