评论用户id,评论内容,分词,分词-英文
364727059,答主对于质疑他的人都是喷的态度，我觉得答主心态不好，第二，你也不必吹嘘什么官网旗舰店什么的，就是因为很多人认为官网实体店一定真，所以出现了官网实体店掺假的情况，我不否认官网买到正品的几率最大，但我认为，谁买了什么样的鞋什么渠道买的还真轮不到你来说。真正懂的人不是靠渠道，手一摸一看就知道。,态度 心态 官网 官网 实体店 官网 实体店 情况 官网 正品 几率 渠道 渠道,Attitude mentality website official website official store official website physical store official website genuine probability channel channel
364759983,开心购物假得要死,购物,Shopping
402041770,实体店其实也有假的，我们那里百货大楼专柜一个卖化妆品护肤品的，一个孕妇买了，回去用然后流产了，后来就去专柜闹，估计是想赖上人家。结果一调查，发现这个专柜卖给她的是假货。,实体店 有假 百货大楼 专柜 化妆品 护肤品 孕妇 专柜 专柜 假货,There is a fake department store counter cosmetic skin care products pregnant women counter counter fake goods
375387018,但旗舰店真的有假货啊！,假货,Fake
364366667,哈哈哈，关于“开胶”那个简直直戳人心，赞,开胶 人心,Open gum's heart
352395209,但阿迪的品质控制太差了,阿迪 品质,Adidi quality
282821166,羽毛球鞋竟然没有尤尼克斯和维克多？,羽毛球 尼克斯,Badminton Knicks
390607950,真是说到我心坎里去了，我们公司就是卖这些鞋子，动不动有瑕疵就说是假货，穿了一年了，开胶了，又是假货，真是要被他们气死,心坎 公司 鞋子 瑕疵 假货 开胶 假货 气死,Xinkan Company's shoes defects fake fake and fakes are dying
364414843,负责的说 天猫官方旗舰店卖假货 可以看评论区 好多人收到了,天猫 官方 假货 评论,Tmall official fake review
422393369,有次在沃尔玛买的面膜 一片里面没有膜  我慌了.......,沃尔玛 面膜,Wal -Mart Mask
361209585,主营潮牌鞋服，需要加，,潮牌 鞋服,Tide shoe and clothing
408125542,这是常识 就跟我在耐克中国区官网买的鞋子 有人说是假货一样  中国区就这一个官网 要是耐克中国区官网都卖假 那2，3线小城市 上百家专柜会有真的吗 那中国整个大陆就没真的了 有些人就是这样 不讲道理的 只要喷就对了,常识 耐克 中国区 官网 鞋子 假货 中国区 官网 耐克 中国区 官网 城市 专柜 中国 大陆,Commonly knowledgeable Nike China's official website shoes fake cargo China official website Nike China official website city counter China mainland China
361297982,我也在鞋子的代工厂待过，品质不行的代工厂人累的一批，然后品质更不好，恶性循环，我辞职的时候人都要走光了，而且有时候还会偷偷改工艺流程被客人发现，然后抠门客人拽的很要大家请客，,鞋子 代工厂 品质 代工厂 品质 工艺流程 客人 抠门 客人 很要,"Shoes foundries Quality foundries Quality Craft Process, Guests are very required"
364363833,只在你们天猫旗舰店，或者去淮海中路旗舰店买,天猫 淮海中路,Tmall Huaihai Middle Road
394797195,飞织强度差，本质是因为横机原理就是纬编，纬编材料本身就不适合做大面，虽然飞织能够改善，但还是有一个致命局限，经向弹力比横向大，穿久了容易变形，变大。而且为了脚感手感，还基本用高弹材料，更容易起毛和变形,飞织 强度 本质 横机 原理 材料 大面 飞织 局限 经向 弹力 变形 脚感 手感 高弹 材料 起毛 变形,"Flying Weaving strength Essentials The principle of horizontal machine Materials large aspects of Flying Weaving Limited to elastic deformation foot feel high bombs, high bombs, hair deformation"
472329145,超市买的牙膏刷了出血 反应是： 糟糕 我可能上火了网上买的牙膏刷了出血 反应是：卧槽 这牙膏里有毒！,牙膏 糟糕 牙膏 卧槽 牙膏,Toothpaste bad toothpaste lying toothpaste
169686238,您好，我穿鞋经常磨外侧…就是穿着穿着鞋底外侧就磨倾斜了…想知道怎么选缓冲系还是稳定系…跪求解答,穿鞋 鞋底 稳定,Stable on the soles of shoes
449995820,以前上班临时挂下旺旺。有个人问，你们有实体店吗？我说有，都在本地县城。然后他又问，你们作微商吗？我说不做。然后他说自己是微商，有没有兴趣了解下？我一脸懵逼，亲咱们是同行呀你真是作甚？不用自己货跑来买我们的几个意思？后来没理他。隔几天一条追评来了，内容是差评用了过敏。。。我？？？！,旺旺 实体店 县城 作微商 微商 兴趣 内容 过敏,Want Want physical store county as a micro -business and micro -business interest content allergies
160461825,女孩子买鞋？认真回答你就输了,女孩子 买鞋,Girls buy shoes
403745675,官方授权实体店销售员也这样说，其实就是想让顾客去实体店购买。,官方 实体店 销售员 顾客 实体店,Official physical store salesperson customer physical store
364434770,经销商掺点假货卖这种业内公开秘密也是让我们从业人员有时候颇无奈，但品牌官网天猫旗舰店被质疑也只能像你一样骂娘了,经销商 假货 公开 秘密 品牌 官网 天猫 骂娘,Dealers' fake secret secrets secret brand official website Tmall scolding mother
360839103,旗舰店确实是有假的，有些人恶意退货。把把假货退给店子，店再卖出来就是假的了。,确实 有假 假货 店子,There are indeed fake shops
99388444,去健身房的话有哪款综合训练鞋推荐啊？,健身房,Gym
384244414,确实会有假货啊,确实 假货,True fake
352278804,其实是阿迪的质量也就那样，一些人以前没穿过第一次在天猫官方店买对阿迪期望过高。,阿迪 质量 天猫 官方 阿迪,Adi Quality Tmall official Adi
364413027,巧了，天猫旗舰店还真有假货。,天猫 假货,Tmall fake
407945796,还有开实体店的人总说网上全是假货233,实体店 假货,Physical store fake
360946098,对于工业化生产的商品，假货的成本说不定比真货还高。,工业化生产 商品 假货 成本 真货,Industrial production products fake goods cost genuine goods
784735656,不不不不，1级别的高级实体店铺，发售等级在官网和旗舰店之上，购物软件旗舰店的等级只能算2到1区间,级别 实体 店铺 官网 购物 软件 区间,Grade Store official website shopping software interval
74227700,用阿迪跑鞋快走和综合训练会伤膝盖吗?（我是左膝盖做过半月板手术。。）快走综合训练怎么样？,阿迪 跑鞋 膝盖 膝盖 半月板 手术,Adi running shoes knee knee and knee half moon board surgery
74227562,如果用阿迪跑鞋快走和综合训练?...前两天买错鞋了。。。,阿迪 跑鞋,Adi running shoes
352285095,大部分运动品牌的天猫旗舰店可以说是网店里最可信的了，之前上官网我才发现官网直接指向天猫旗舰店，这个是真服气。,品牌 天猫 店里 上官 官网 指向 天猫 服气,Brand Tmall Shop's official website points to Tmall
352297187,但是的天猫旗舰店评论真的哀鸿遍野仿佛制假现场……,天猫 评论 制假 现场,Tmall commented on the fake scene
392005156,还有实体店的售货员,实体店,Physical store
358191879,我的32不到两年就开胶了,开胶,Open glue
364823359,说官网买到假货的确实很搞笑，若在国外，恭喜你！只要证据确凿，成为百万富翁不是梦。即使在国内，赔偿也不会少，这种事对阿迪公司绝对是大丑闻，封口费也不少。,官网 假货 确实 恭喜 证据确凿 百万富翁 阿迪 公司 丑闻 封口费,The official website is indeed the evidence of the evidence.
430696606,别逗了，我三舅老爷隔壁姑爷家养的狗他家就是开旗舰店了，真假掺着卖,老爷 姑爷 家养 真假,Grandpa's family's family to support the true and false
411545549,以前帮客服值班的时候 就有买家问是不是假货 我说有防伪可以查的 他说和在实体店买的不一样就是假的 我：？？？,客服 买家 假货 实体店,Customer service buyer fake physical store
434891365,我怎么觉得结论一边倒的肯定旗舰店没假货才是水军？同样的逻辑，来看看获利者，卖假货的旗舰店。个人经历，在耐克阿迪旗舰店都买过，毫无例外的退货，因为质量不能忍，阿迪申诉假货还被官方平台支持退款，和稀泥的方式欲盖弥彰。有人想玩文字游戏，说是假货和次品的区别，我就问你，假设真是官方出次品，作为消费者，质量还不如假货的次品，谁愿意消费？即使结论都是垃圾质量的次品，肯定旗舰店无假货，对这个问题的初衷又有何意义？,结论 假货 水军 逻辑 假货 个人经历 耐克 阿迪 质量 阿迪 假货 官方 平台 和稀泥 方式 文字游戏 假货 次品 区别 官方 次品 消费者 质量 假货 次品 结论 垃圾 质量 次品,Conclusion Fake Water logic logic fake personal experience of Nike Adi Quality Adi Fake official platform and thin mud method text game fake subconscious differences official sub -product quality fake subconscious
361648429,这算啥，还有人一口咬定在机上取出假钱呢，反正都是听说，张嘴就来又不罚款,机上 假钱 张嘴 罚款,Fake money on the machine to open your mouth and fine
352300661,但是啊但是。五一给父母从天猫买的两双耐克，质量还行，做工一比吊糟，线头，开胶！ 虽然假的可能性小，但很多商品线上线下的货品质不同。,父母 天猫 耐克 质量 线头 开胶 可能性 商品 上线 品质,Parenting Tmall Nike Quality Line Terminal Possibly Possibly Product Line Quality
412278641,哈哈哈确实是，实体店现在也不容易，售货员都有绩效考核的啊，必须达到一定的销售额，所以化妆品销售说话不能全信。,确实 实体店 绩效考核 销售额 化妆品,"Indeed, physical store performance assessment sales cosmetics"
361412559,不感觉假，就是质量真觉得不如实体店的货,感觉 质量 实体店,Feeling quality physical store
367045886,答主写的很棒，现在我就是四双鞋子轮换着穿，每双穿两天，这样的话每双鞋就是隔6天穿两天，有空自己再略微稍稍保养擦拭一下，加上自己也不怎么做剧烈运动，每双鞋子的状况真是比自己大学时把一双鞋一直穿到烂好到不知哪里去了233333,很棒 鞋子 双鞋 剧烈运动 鞋子 状况 大学,Very sticky shoes Double shoes Strong sports shoes status university university
444801869,"感觉虎扑上一帮人宣扬旗舰店买到假货，就是让大家觉得""反正哪里都是假的，我不如加他的微信买假鞋，还便宜些呢""，都是恶心的莆田鞋贩子",感觉 一帮人 假货 便宜 恶心 莆田 贩子,Feeling a group of people fake goods cheap and disgusting Putian traffickers
413746366,看阿迪的评论不被当成假货才怪，一堆说质量差的。。。。,阿迪 评论 假货 质量,Adi commented fake quality
