景点名称,评星,评论文本,fenci,label,score
只有河南·戏剧幻城,5.0,首先，对只有河南的处理问题以及解决问题的态度大大的表扬，当天入场时，验票出了点小问题，然后进去找服务中心，工作人员仔细查找问题所在，并赠送了一场大剧场的票，从上海回去老家的我，对这个地方更加的印象美好。其次，李家村剧场真的是让河南人和不是河南的人都泪洒当场，出生河南的我对42年大饥荒有所了解，但是李家村这样的缩影更能让人体会当时的绝望与感动。演员演技代入感很强，跟随他们的脚步，会慢慢代入其中，加上灯光、造景以及人物的塑造还有不同场景的之间的互动，身临其中，仿佛穿越到了那年，真的很佩服这个编剧和导演。当然其他每个剧场都有可圈可点之处，都有值得观赏的价值。最后，我们要记得尽管在1942饥荒年，为支援抗日战争，河南人贡献的粮食仍为全国第一，河南贡献的人力仍有400万人。作为河南人，我很骄傲。,仔细 美好 骄傲,positive,0.9516144394874573
只有河南·戏剧幻城,4.5,只有河南梦幻剧场过年前两天去的，真是人山人海，比较火的剧场都需要排队，早上十点多去的，晚上七点多出来，一天也就看了五场剧，一直在排队中，等待中，每一场都觉得很好看，演员们演的特别好，《李家村》把我都看哭了，把我带入到了那个年代，《苏轼的河南》排队了50分钟才看到，真是不错。下次还想再去。,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,第一次来只有河南，虽然没有想象中震撼，但我依然觉得整体运营调度和演出质量在旅游业态中都还是首屈一指的！同时这里也一定是河南文化的重要传播基地。主剧场选择了《李家村》，用站立行走和落座的方式呈现了那个饥荒年代的记忆。一天看不完，喜欢的游客可以选择住一晚第二天继续看！景区体验还是很不错，全覆盖，温热的水龙头水，停车等多项免费服务，餐饮像商场里的一样一应俱全。,不错 温热,positive,0.5696815848350525
只有河南·戏剧幻城,5.0,是看了七八场演出，是对饥荒年代父辈经历的了解，是对河南人身份、麦田、诗歌、建筑设计和艺术巧思的认识重建。推荐！不是河南本地人的朋友也可以去。建议：一定要做好攻略，可以多看几场。按照只有河南戏剧幻城的公众号，根据排队情况选择看哪个演出，避免到演出地门口了发现队伍排满了。我看了一些差评，都是因为没看几场演出给气到了。推荐：我带父母去了两天，如果只有一天，推荐看：幻城剧场（坐着看）、火车站剧场（站着看）、曹操的麦田、天子驾六遗址表演，想看的苏轼的河南没有排上。住宿：家人预订的橙途民宿（碧桂园中央公园小区里），是单元房那种，很惊艳，配套装修跟家一样。周边估计民宿很多，所以住宿不愁，想省钱的提前预订。周边还有一家好吃的早餐店。吃：园区里有个像食堂一样大的餐厅聚集地，我觉得里边的饭其实也不便宜，但是比外边其他景区的饭还是便宜的。心愿达成，去中牟的路上，顺风车师傅还羡慕我，说是为数不多的见到带父母来看的，说自己也很想让自己80+的父母一起来看，但是推荐不方便了。很多地方拍片，非常出片，感谢好天气。一定要穿暖和，都是室外。戴帽子手套，暖宝宝贴。,重建 惊艳 配套 便宜 便宜 暖和,positive,0.8844388723373413
只有河南·戏剧幻城,3.0,景区造景，舞台场布、装置设备，服务水平都挺高的，比较现代，迎合了当下打卡出片的风潮，有一定的特色。问题在于剧目剧本内容比较空洞，过分口号式地强调河南的重要地位、河南有诸多文化名人等，个别剧目依然宣扬一些落后的思想，譬如多子多福、重男轻女之类的……从小耳濡目染再看到这些仍感到不适……私以为即使要尊重传统，也应该以辨证的态度和与时俱进的表达来呈现……不过很多人都没感觉有什么不对，所以可能我不是这个景区的核心受众。无所谓，买了两日票，也算为家乡做贡献了。周边乍看品种丰富，细看大多是工厂流水线，没有深入发掘本地特色，能买的不多。本地人无聊时来逛逛也算不错，要是外地专程来且对内容要求高的，可能会失望。,落后 不适 尊重 无聊 不错,negative,0.5844213962554932
只有河南·戏剧幻城,4.5,只有河南的浪漫。除夕跟家里人一起来看只有河南了。天晴的格外的蓝，人非常多。排了第一个小剧场天子驾六，看完了真的觉得很感动，演员很棒！后面看了李家村整个系列觉得有点无语。就是这个故事有点不喜欢。不建议花钱去看。又看了2个小剧场，真的非常棒！还有2个小剧场没排上队，来不及看了。下次有机会一定看看。小剧场是免费的，大剧场是要额外加钱的。里面的公共设施也是很棒，厕所很多，很干净。麦浪餐厅也不错，吃的东西很多，肯德基，烩面，很丰富，溢价不算多。值得一去。,浪漫 很棒 很棒 干净 不错,positive,0.9385268092155457
只有河南·戏剧幻城,5.0,不错，挺好看的，就是人太多了。,不错,positive,0.973812997341156
只有河南·戏剧幻城,4.0,夏天去的，整体还不错，值得去看一次,不错,positive,0.973812997341156
只有河南·戏剧幻城,4.5,夏天和冬天都去过一次。人反正都是挺多的，每个剧场都要排队，只能按自己需求取舍。但是每个剧都挺好的，值得等待。夏天的降温措施也不错，让人逛起来不会太难受。餐饮选择也多，吃吃喝喝也开心。连洗手间都很有特色，用心的。,挺好 不错,positive,0.9690040349960327
只有河南·戏剧幻城,5.0,目前见过最喜欢的剧院！时间充裕，可以刷两天，或者早上早一点进去，我们11点到，剧目只看了4小一大。苏轼的河南，是我看的第一个剧，也是最喜欢的一个剧，苏轼的境遇，悲喜，一部剧，不可全全概述，但做到了老少皆宜。幻城剧场是大剧，反而没有特别的感受了，更多的是炫技，最震撼的场景是上百个小格子里的真人演出，最开始以为是投影。,充裕 一大 悲喜 全全,positive,0.8887155055999756
只有河南·戏剧幻城,5.0,一个意难平的幻城。它是一天看不完的戏剧，在这里，第一次将“戏剧”作为被消费主体而不是景区配套。在这里，演出不只是简单谋求观众一乐而是让更多人感受戏剧文化的魅力。真的需要准备一双舒适的鞋子以及一颗随时融入戏剧的心然后，在这里，体会沉醉，体会迷惑体会生命，体会欢愉，体会幸福体会不同的情绪，体会深刻的思考… ..,配套 简单 舒适 欢愉 幸福,positive,0.9599674940109253
只有河南·戏剧幻城,5.0,确实是全网无差评，很值得。演员有信念感，剧本有精神文化内核，舞台设计很超前，灯光设计很棒，造景细节可圈可点，当然也有些小问题，瑕不掩瑜。排队如果都有椅子就好了，排队有表演还是很贴心。整个场景组织有序，餐饮也很在线，价格也不贵，只能说河南在传统文化这方面真的走在前面，本来对剧不是很感兴趣的在看了火车站后都被折服了。这些剧目舞台的总设计们真的太有脑壳了！已经是下个了！,确实 很棒 不贵,positive,0.8545630574226379
只有河南·戏剧幻城,5.0,分享看了两天后的干货！适合10-70岁，喜爱戏剧、文学、历史、表演且精力体力充沛的人士观看！！不适合带小孩溜娃和带老人尽孝旅游当景点玩！10岁以下孩子看不懂，排队烦，是一种痛苦。70岁以上看剧犯困，排队疲劳，许多剧场是纯黑暗进场，对他们来说是折磨。大小二十多个剧，越好看的，排队越长，容易排队的，往往是不精彩的。推荐买两日票，才能看全三部主剧。 关于观看顺序，约第一天下午看火车站剧场，晚上再看李家村剧场，剧情有关联，都是河南1942年大饥荒主题，非常精彩感人。走动式，站立式，小场景沉浸式，大场景坐定式，都有特色。之所以把主剧约在下午和晚上，是因为第一天顶开门进去先排〈红庙小学〉、〈苏轼在河南〉〈曹操的麦田〉等热门小剧场，尤其〈红庙小学〉单场只能坐150人，非常难排，如果不进门就排也许就一天看不上放弃掉了。第二天幻城剧场，河南历史上的人物，前世今生。约在下午或者晚上都可以。坐定式观看，舞台效果美轮美奂，一个小时的剧不经意间来到了最后，意犹未尽。 室外的演出，都可以不刻意安排时间去，路过看看即可，以室内为主。 园区吃饭有〈麦浪餐厅〉品牌档口形式，地坑院〈宋街〉河南小吃街区、各重点剧场附近小吃车，闭眼吃，品质有保证，价格合理口味都好！只有河南戏剧幻城太火了，巨大客流能保证里面餐饮的收益，也能保证餐饮的品质。晚上的光影秀可以临出景区看看，烟花只有特殊节日才有平时没有。 只有河南是一场演出盛宴，园区管理的非常规范，演员投入，编排用心，但毕竟是商业项目，精彩的剧都排长队，只有这样才会有人加钱买。这个项目激发起了全体河南人的自信和自尊，整合了河南深厚的历史底蕴，是中国人的戏剧迪士尼！最后光影秀中的弹幕环节一句评价非常精彩:河南，没有赢过一次网络暴力，但没有输过一次民族大义！那些往事，那些故人，来不及沉淀，风吹起又飘散。我的过去，我的未来，我还痴痴的等待谁会出现，那些往事，那些故人，也许某一天，我们还能再相见——〈只有河南〉主题曲，在园区听了两天，在幻城和老库房剧场又听，非常上头！非常难忘！,充沛 痛苦 疲劳 深厚,positive,0.9196286797523499
只有河南·戏剧幻城,4.5,这里真的不只是文化底蕴，而是整个园区项目运营的成功给客人好的体验，无论是文创零售还是餐饮还是演绎剧场水准都在合格之上，排队是真的浪费时间了，完全可以取号排单或者小程序，当然如果这样园区停留和复购机会会少，我也是第一天没看够第二天又买了一张单日，没买双日票有点可惜,成功,positive,0.9141089916229248
只有河南·戏剧幻城,5.0,趁着寒假还没过年出去游玩一番，河南郑州是游玩第一站，只有河南戏剧幻城评价不错，一大早就打车去了。占地面积很大，进门就是一大片的麦田，然后就是分开一间一间的演绎室，每间间隔时间有各种表演，按照时间去排队能看很多节目，表演质量不错，值得再去。,不错 很大 不错,positive,0.963394045829773
